"","RMSE h:1","hit h:1"
"kur_perc_dif.zeit",0.00298869937473391,0.58974358974359
"var_perc_pnword.zeit",0.00300392633812789,0.58974358974359
"var_perc_pword.zeit",0.00300815838033539,0.521367521367521
"kur_perc_dif.zeit.economic",0.00302227385134176,0.547008547008547
"naive",0.00303040376791271,0.0256410256410256
"var_perc_nword.zeit",0.00306491222764189,0.555555555555556
"rpvalue.zeit",0.00306493119341847,0.504273504273504
"R3",0.0030741114099505,0.606837606837607
"kur_perc_pnword.zeit",0.00307863138713233,0.598290598290598
"var_perc_pword.zeit.economic",0.00308389947588646,0.478632478632479
"rvalue.zeit",0.00309664925889128,0.512820512820513
"infl",0.00309991215531136,0.538461538461538
"CA",0.00310085097217033,0.52991452991453
"kur_perc_pword.zeit.economic",0.00311187351991841,0.512820512820513
"kur_perc_pword.zeit",0.00312216527659722,0.547008547008547
"var_perc_dif.zeit.economic",0.00313804650201987,0.495726495726496
"rpvalue.zeit.economic",0.00314530397939053,0.547008547008547
"pvalue.zeit",0.00317878814110219,0.504273504273504
"npword.zeit",0.003179065266861,0.521367521367521
"R6",0.00317936238953206,0.606837606837607
"perc_nword.zeit",0.00318326048415648,0.538461538461538
"perc_pnword.zeit",0.00319180157568736,0.547008547008547
"idio.MTI_all_Waehrungspolitik.EURO.Geldpolitik",0.00319766860808418,0.487179487179487
"MTI_all_Waehrungspolitik.EURO.Geldpolitik",0.00319780919202845,0.487179487179487
"perc_dif.zeit",0.00320910910098942,0.564102564102564
"kur_perc_nword.zeit.economic",0.00321148206560512,0.504273504273504
"var_perc_pword.zeit3",0.00321571724297481,0.547008547008547
"rnvalue.zeit.economic",0.00323166384388,0.547008547008547
"var_perc_nword.zeit.economic",0.00323300664527475,0.512820512820513
"var_rnvalue.zeit.economic",0.00323610966386127,0.521367521367521
"kur_perc_nword.zeit",0.00323785794701901,0.572649572649573
"var_rpvalue.zeit3",0.00324869327338914,0.581196581196581
"long.rate",0.00325037203966073,0.538461538461538
"var_perc_dif.zeit3",0.003251707337242,0.564102564102564
"usd",0.00326053119041368,0.495726495726496
"nword.zeit",0.00326133395954185,0.547008547008547
"kur_rpvalue.zeit.economic",0.00326601145633036,0.572649572649573
"mti_pc1",0.00326840867841976,0.547008547008547
"kur_perc_pnword.zeit.economic",0.00327641987731088,0.512820512820513
"nvalue.zeit",0.00328311723054083,0.564102564102564
"spread",0.00329137397356326,0.538461538461538
"MTI_all_all",0.00329227648980822,0.598290598290598
"AR",0.00329530988523703,0.58974358974359
"rvalue.zeit3",0.00329659429535243,0.512820512820513
"MTI_all_Konjunktur",0.0033013509419272,0.538461538461538
"MTI_DE_Klima",0.00330140809364839,0.487179487179487
"var_rpvalue.zeit",0.00330774974482999,0.58974358974359
"var_perc_dif.zeit",0.00331207432152617,0.521367521367521
"pvalue.zeit.economic",0.00331271706552181,0.572649572649573
