"","RMSE h:6","hit h:6"
"kur_perc_dif.zeit3",0.00573032963347592,0.769230769230769
"var_perc_pword.zeit",0.00598074676241806,0.598290598290598
"var_perc_nword.zeit",0.00607952740918861,0.658119658119658
"var_perc_pnword.zeit",0.0064212613326377,0.683760683760684
"cli.eur",0.00643147803806459,0.743589743589744
"var_perc_dif.zeit",0.00647793860533057,0.658119658119658
"esi.ger",0.0067171811967497,0.743589743589744
"MTI_all_Konjunktur",0.00676769529361077,0.606837606837607
"rpvalue.zeit",0.00679163937407617,0.64957264957265
"kur_perc_pword.zeit",0.00679748443949747,0.632478632478632
"var_perc_pnword.zeit3",0.00679804462460192,0.64957264957265
"var_perc_nword.zeit3.economic",0.00680504499992956,0.658119658119658
"mti_pc1",0.0068092178694241,0.615384615384615
"var_perc_pword.zeit.economic",0.00682016173661306,0.666666666666667
"kur_perc_pword.zeit.economic",0.00684638094937183,0.606837606837607
"dax",0.00685130751627676,0.581196581196581
"CA",0.00686749512182072,0.632478632478632
"var_perc_nword.zeit.economic",0.00687889889701727,0.632478632478632
"infl",0.00690753798823297,0.700854700854701
"kur_perc_dif.zeit",0.00691220743533546,0.726495726495726
"kur_perc_dif.zeit.economic",0.00694037311862824,0.623931623931624
"rpvalue.zeit.economic",0.00694082841615896,0.623931623931624
"pvalue.zeit",0.00694105033902626,0.58974358974359
"rvalue.zeit",0.0069514277510571,0.641025641025641
"var_perc_dif.zeit.economic",0.00695350955376916,0.675213675213675
"MTI_DE_Konjunktur",0.00695460809532607,0.58974358974359
"MTI_all_Waehrungspolitik.EURO.Geldpolitik",0.0069617770227996,0.632478632478632
"idio.MTI_all_Waehrungspolitik.EURO.Geldpolitik",0.00696213357224487,0.632478632478632
"perc_nword.zeit",0.00698131724939639,0.64957264957265
"kur_perc_nword.zeit.economic",0.00698855715388052,0.615384615384615
"rnvalue.zeit",0.00699129594263771,0.52991452991453
"eur.stox",0.00700991575605096,0.564102564102564
"MTI_all_all",0.00705216615741855,0.606837606837607
"nword.zeit",0.00707665531262155,0.58974358974359
"perc_dif.zeit",0.00710100963453879,0.641025641025641
"R3",0.00711185133629755,0.658119658119658
"kur_perc_nword.zeit",0.00713920786986319,0.675213675213675
"gfk",0.00714656874514125,0.598290598290598
"R6",0.00715145060953242,0.658119658119658
"AR",0.00715199697189108,0.641025641025641
"kur_perc_pnword.zeit",0.00719168429617529,0.615384615384615
"perc_pnword.zeit",0.00721527516602497,0.572649572649573
"npword.zeit",0.00721879733414781,0.58974358974359
"idio.MTI_all_Arbeitsmarkt",0.00722129874638086,0.598290598290598
"MTI_DE_Zukunft",0.00722919518034558,0.58974358974359
"kur_perc_nword.zeit3.economic",0.00723005131039434,0.675213675213675
"pvalue.zeit.economic",0.00723249152537454,0.675213675213675
"spread",0.00723779729728316,0.623931623931624
"naive",0.00723833097407823,0
"perc_dif.zeit.economic",0.00724519276054745,0.641025641025641
"kur_rvalue.zeit.economic",0.00725037936448527,0.64957264957265
"kur_perc_pnword.zeit.economic",0.00725373604071992,0.58974358974359
"cli.ger",0.00730805108058094,0.632478632478632
"MTI_DE_Gegenwart",0.00734241347998226,0.598290598290598
"MTI_all_Zukunft",0.00734896776158167,0.572649572649573
"MTI_DE_Klima",0.00737618131486852,0.572649572649573
"nnword.zeit",0.00738433429674813,0.598290598290598
"var_rpvalue.zeit3.economic",0.00738612476506455,0.623931623931624
"kur_rnvalue.zeit.economic",0.00743846024759207,0.58974358974359
"nvalue.zeit",0.00745171975745616,0.58974358974359
"MTI_all_Klima",0.00746065849903242,0.606837606837607
"esi.eu",0.00747762469994098,0.632478632478632
"MTI_DE_all",0.00747864198519933,0.581196581196581
"cons.conf",0.00750498339360321,0.692307692307692
"idio.MTI_DE_Haushaltspolitik",0.00751710564101674,0.64957264957265
"rvalue.zeit3",0.00751932249884393,0.743589743589744
"kur_rnvalue.zeit",0.00752702205457672,0.572649572649573
"var_rpvalue.zeit",0.00753219307064017,0.64957264957265
"MTI_all_Gegenwart",0.00754073115191259,0.623931623931624
"xreal",0.00754184079581541,0.64957264957265
"idio.MTI_DE_Arbeitsmarkt",0.00756594851585827,0.564102564102564
"rpvalue.zeit3",0.00761103539611667,0.717948717948718
"kur_perc_pword.zeit3",0.00761410797765484,0.623931623931624
"R1",0.0076207674193997,0.606837606837607
"npword.zeit.economic",0.00762114225850208,0.683760683760684
"perc_pword.zeit.economic",0.00762193812092578,0.606837606837607
"idio.MTI_DE_Klima",0.00762493355317897,0.572649572649573
"xnom",0.00763866964002385,0.64957264957265
"kur_perc_dif.zeit3.economic",0.00765569160798689,0.717948717948718
"kur_rvalue.zeit",0.0076735738993206,0.581196581196581
"var_perc_pword.zeit3",0.00769509921925211,0.564102564102564
"usd",0.0076966197012167,0.521367521367521
"kur_perc_pnword.zeit3",0.0077198341345123,0.666666666666667
"var_rnvalue.zeit.economic",0.00773348498858919,0.606837606837607
"perc_dif.zeit3.economic",0.00774007207956322,0.564102564102564
"rnvalue.zeit.economic",0.00775748326843691,0.581196581196581
"var_rpvalue.zeit3",0.00776759037608861,0.615384615384615
"var_perc_dif.zeit3.economic",0.00777276961669632,0.632478632478632
"RWort_sc",0.00778129792482892,0.623931623931624
"mnom",0.00783777799826459,0.683760683760684
"idio.MTI_DE_Zukunft",0.00785152241236298,0.58974358974359
"long.rate",0.00786245714557431,0.564102564102564
"MTI_all_Steuerpolitik",0.00793405076908471,0.64957264957265
"R4",0.00793897446541396,0.598290598290598
"kur_rpvalue.zeit.economic",0.00797994685956452,0.675213675213675
"idio.MTI_all_Klima",0.00798125152094214,0.564102564102564
"nword.zeit.economic",0.00798174692431964,0.632478632478632
"perc_nword.zeit.economic",0.00799817143331505,0.538461538461538
"R2",0.00800315606695097,0.615384615384615
"var_perc_nword.zeit3",0.00802629316302816,0.58974358974359
"mreal",0.00802645491320723,0.675213675213675
"rnvalue.zeit3",0.00802797159880778,0.615384615384615
"idio.MTI_DE_Gegenwart",0.0080441363769251,0.572649572649573
"MTI_all_Arbeitsmarkt",0.00806603009485447,0.606837606837607
"idio.MTI_DE_Konjunktur",0.00806966347507168,0.606837606837607
"short.rate",0.00809314322651786,0.555555555555556
"R5",0.00809409512031183,0.615384615384615
"perc_pnword.zeit.economic",0.00810361539453382,0.547008547008547
"idio.MTI_all_Steuerpolitik",0.00811385267588432,0.615384615384615
"kur_perc_pword.zeit3.economic",0.00812309717571223,0.581196581196581
"oil",0.00821490488369116,0.666666666666667
"nvalue.zeit3",0.00823545021161337,0.606837606837607
"MTI_DE_Haushaltspolitik",0.00824564691301023,0.615384615384615
"tot",0.00824997367345663,0.623931623931624
"var_perc_dif.zeit3",0.00826332363091738,0.641025641025641
"idio.MTI_all_Konjunktur",0.0082659457232448,0.598290598290598
"MTI_DE_Steuerpolitik",0.00831453911585182,0.598290598290598
"idio.MTI_all_all",0.00832649561064194,0.564102564102564
"var_rnvalue.zeit3.economic",0.0083488174626937,0.555555555555556
"MTI_DE_Arbeitsmarkt",0.00836062036775171,0.564102564102564
"idio.MTI_all_Zukunft",0.00836255561946648,0.581196581196581
"pvalue.zeit3",0.00836746528666788,0.615384615384615
"idio.MTI_DE_Steuerpolitik",0.00840065081363052,0.58974358974359
"var_perc_pnword.zeit.economic",0.00841678354612915,0.615384615384615
"xpi",0.00841878906600106,0.64957264957265
"empl",0.00846601903109856,0.632478632478632
"var_rnvalue.zeit",0.00847915130113417,0.555555555555556
"zew",0.00850950376589226,0.572649572649573
"mpi",0.00853034818780196,0.58974358974359
"idio.MTI_all_Gegenwart",0.00855400781324144,0.615384615384615
"var_perc_pword.zeit3.economic",0.00863677727607553,0.58974358974359
"rpvalue.zeit3.economic",0.00863860179072913,0.615384615384615
"rnvalue.zeit3.economic",0.00864427414893928,0.632478632478632
"npword.zeit3",0.00867892684232916,0.581196581196581
"kur_perc_nword.zeit3",0.00869200503539974,0.735042735042735
"kur_rvalue.zeit3",0.00869512059394686,0.692307692307692
"nnword.zeit.economic",0.00872669708594874,0.632478632478632
"var_rpvalue.zeit.economic",0.00878802236517795,0.58974358974359
"perc_pword.zeit3.economic",0.00882363131787858,0.692307692307692
"MTI_all_Haushaltspolitik",0.00887405166915663,0.623931623931624
"idio.MTI_all_Haushaltspolitik",0.0088792263963717,0.606837606837607
"pvalue.zeit3.economic",0.00891997913264649,0.606837606837607
"nword.zeit3",0.00892287089970744,0.581196581196581
"var_rnvalue.zeit3",0.00893266663910992,0.623931623931624
"npword.zeit3.economic",0.00894525530692264,0.606837606837607
"idio.MTI_DE_all",0.00895045171579901,0.564102564102564
"kur_perc_pnword.zeit3.economic",0.00899873529445742,0.564102564102564
"rvalue.zeit.economic",0.00911529781947357,0.538461538461538
"kur_rnvalue.zeit3",0.0091179227965057,0.52991452991453
"var_perc_pnword.zeit3.economic",0.00912465526783788,0.572649572649573
"kur_rnvalue.zeit3.economic",0.00913540259285117,0.512820512820513
"nnword.zeit3",0.00916869392075412,0.538461538461538
"rvalue.zeit3.economic",0.00917689866263592,0.615384615384615
"kur_rvalue.zeit3.economic",0.00920393321075448,0.623931623931624
"perc_pnword.zeit3.economic",0.00927157545526651,0.606837606837607
"perc_pword.zeit3",0.00934468330376881,0.564102564102564
"kur_rpvalue.zeit3",0.00937376511253608,0.598290598290598
"nvalue.zeit.economic",0.00942693652500332,0.615384615384615
"perc_nword.zeit3.economic",0.00942748196527284,0.547008547008547
"manuf.order",0.00954547395321654,0.675213675213675
"kur_rpvalue.zeit",0.00956620401610048,0.641025641025641
"var_rvalue.zeit3.economic",0.00963221410560893,0.641025641025641
"perc_nword.zeit3",0.00966638328197131,0.52991452991453
"var_rvalue.zeit",0.00986863361880619,0.632478632478632
"perc_pnword.zeit3",0.0101050776200361,0.52991452991453
"nword.zeit3.economic",0.0102982425471641,0.615384615384615
"perc_pword.zeit",0.0103869270899609,0.547008547008547
"RWort",0.0103957940997466,0.581196581196581
"var_rvalue.zeit3",0.0105982809176555,0.58974358974359
"nnword.zeit3.economic",0.0110910771862224,0.487179487179487
"nvalue.zeit3.economic",0.0112312751870023,0.521367521367521
"kur_rpvalue.zeit3.economic",0.0112448085933304,0.564102564102564
"perc_dif.zeit3",0.011538675063912,0.64957264957265
"u",0.0126788470804716,0.555555555555556
"var_rvalue.zeit.economic",0.0321936195587151,0.641025641025641
