"","x"
"371","<div id=""iqadtile3"" class=""sponsoring place_3"">"
"372","		<!--Bannerplatz ""sponsorbar"" Nr.3   Tile:3-->"
"373","		<script type=""text/javascript""> "
"374","				// <![CDATA[ 		"
"375","				document.write('<script src=""http://ad.de.doubleclick.net/adj/zeitonline/wirtschaft/unternehmen/article;tile=3;' + n_pbt + ';sz=800x50,940x250;kw=zeitonline,'+ iqd_TestKW +';ord=' + IQD_varPack.ord + '?"" type=""text/javascript""><\/script>');"
"376","				// ]]>"
"377","			</script><noscript><div><a href=""http://ad.de.doubleclick.net/jump/zeitonline/wirtschaft/unternehmen/article;tile=3;sz=800x50,940x250;kw=zeitonline,;ord=123456789?"" rel=""nofollow""><img src=""http://ad.de.doubleclick.net/ad/zeitonline/wirtschaft/unternehmen/article;tile=3;sz=800x50,940x250;kw=zeitonline,;ord=123456789?"" width=""800"" height=""50"" style=""border:none;"" alt=""""></a></div></noscript>"
"378","</div>"
"379","		<!--end: header-->"
"380","</div>"
"381","<!--start: allcontent--><!--start: outerfeature--><div id=""content"" class=""section"">"
"382","<!--start: feature--><div id=""main"" class=""article"" role=""main"">"
"383","<!--google_ad_section_start--><!--start: content--><!--AB HIER IHR CONTENT--><div class=""article-body"">"
"384","<div class=""articleheader""><h1>"
"385","<span class=""supertitle"">Autoindustrie<span class=""hidden"">: </span></span><span class=""title"">Erst raus, dann rein</span>"
"386","</h1></div>"
"387","<p class=""excerpt"">Will der blitzsanierte Autokonzern General Motors Opel auf Umwegen wieder zurückbekommen? Das würde die deutschen Retter düpieren<span class=""header_author""> von <a rel=""author"" href=""http://community.zeit.de/user/marc-brost"" title=""Profil von *Marc Brost* anzeigen"">Marc Brost</a> und <a rel=""author"" href=""http://community.zeit.de/user/heike-buchter"" title=""Profil von *Heike Buchter* anzeigen"">Heike Buchter</a></span></p>"
"388","<div class=""articlemeta"">"
"389","<span class=""articlemeta-left""><span class=""articlemeta-source"">"
"390","											DIE ZEIT Nº 31/2009</span></span><span class=""articlemeta-right""><span class=""articlemeta-datetime"">31. Juli 2009 "
"391","									15:11 Uhr "
"392","							</span><span class=""articlemeta-toolsbutton"" data-tracking-google-category=""articletools"" data-tracking-google-action=""openbox"" data-tracking-webtrekk=""hp.article.tools.openbox"" title=""Artikel teilen, speichern oder drucken""></span><span class=""articlemeta-comments""><a href=""#comments"" title="""" itemprop=""interactionCount"" content=""UserComments:1"">1 Kommentar</a></span></span><span class=""articlemeta-clear""></span>"
"393","</div>"
"394","<span class=""articlemeta-clear""></span><div class=""zol_inarticletools""></div>"
"395","<div class=""inline pic legacy"">"
"396","<img src=""http://images.zeit.de/bilder/2009/31/wirtschaft/opel-2/opel-2-artikel-410.jpg"" height="""" width=""180px"" alt=""Hier geht's zu Opel: Verkehrsschild in Frankfurt am Main""><p class=""caption"">Hier geht's zu Opel: Verkehrsschild in Frankfurt am Main  |  © Ralph Orlowski/Getty Images</p>"
"397","</div>"
"398","<!--[ byline ]--><p>Es ist wohl nur ein Zufall, dass die Zeitungen des Springer-Konzerns »die Wende« im Bieterkampf um Opel ganz früh erkannt haben.       <em>Bremst ein deutscher Star-Banker die Favoriten von Magna aus?,</em>       titelte       <em>Bild am Sonntag</em>       in der vorvergangenen Woche.       <em>Rennen um Opel wieder offen,</em>       schrieb       <em>Bild</em>       kurz darauf. Wenige Tage später hieß es:       <em>Opel-Kampf: Jetzt hat ein US-Investor die Nase vorn.</em></p>"
"399","<p>Der »Star-Banker« ist Leonhard Fischer, einst jüngster Vorstand der Dresdner Bank, heute 46 Jahre alt.</p>"
"400","<div id=""iqadtile4"" class=""block mr ad place_4"">"
"401","<span class=""anzeige"">Anzeige</span><div class=""innerad""><div class=""inner"">"
"402","		<!--Bannerplatz ""tribune"" Nr.4   Tile:4-->"
"403","		<script type=""text/javascript""> "
"404","				// <![CDATA[ 		"
"405","				document.write('<script src=""http://ad.de.doubleclick.net/adj/zeitonline/wirtschaft/unternehmen/article;tile=4;' + n_pbt + ';sz=300x250;kw=zeitonline,'+ iqd_TestKW +';ord=' + IQD_varPack.ord + '?"" type=""text/javascript""><\/script>');"
"406","				// ]]>"
"407","			</script><noscript><div><a href=""http://ad.de.doubleclick.net/jump/zeitonline/wirtschaft/unternehmen/article;tile=4;sz=300x250;kw=zeitonline,;ord=123456789?"" rel=""nofollow""><img src=""http://ad.de.doubleclick.net/ad/zeitonline/wirtschaft/unternehmen/article;tile=4;sz=300x250;kw=zeitonline,;ord=123456789?"" width=""300"" height=""250"" style=""border:none;"" alt=""""></a></div></noscript>"
"408","</div></div>"
"409","</div>"
"410","<p>Der »US-Investor« ist die Private-Equity-Firma Ripplewood, deren europäischer Ableger RHJ International seit 2007 von Fischer geleitet wird.</p>"
"411","<p>Zwischen Fischer, RHJ International und den Boulevardmedien gibt es eine personelle Verbindung: Mathias Döpfner, Vorstandschef des Springer-Konzerns, sitzt seit September vergangenen Jahres im Aufsichtsrat von RHJ International.</p>"
"412","<p>Dabei ist dies nur eine der irritierenden Entwicklungen und Wendungen der vergangenen Tage im Übernahmekampf um Opel. War da nicht schon mal was? Hatte nicht die Bundesregierung Ende Mai in zwei dramatischen Nachtsitzungen im Kanzleramt eine Rettungsaktion für Opel inszeniert? Hatte man sich nicht mit der Opel-Mutter General Motors (GM) auf einen favorisierten Käufer geeinigt – den österreichisch-kanadischen Autozulieferer Magna?</p>"
"413","<p>1,5 Milliarden Euro Überbrückungskredit gewährte der deutsche Staat, damit sich die Adam Opel GmbH aus dem GM-Verbund herauslösen konnte. Nun wird sie von einem Treuhändergremium geführt. Weitere 3 Milliarden Euro sollen als Bürgschaft hinzukommen, sobald der Vertrag zwischen GM und dem endgültigen Käufer geschlossen ist. Nie zuvor in der Geschichte der Bundesrepublik hat ein einzelnes Industrieunternehmen eine so große Staatsbürgschaft erhalten.</p>"
"414","<p>Inzwischen jedoch verhandelt GM ganz offiziell wieder mit drei Bietern – Magna, Ripplewood und dem chinesischen Autobauer BAIC. Bis Ende der Woche will GM seinen vorläufigen Favoriten benennen, dann werden nochmals Gespräche mit der Regierung geführt. Die Verhandlungen sind zäh. Es wird getrickst und getäuscht. Und das hat vor allem eine Ursache: das wieder erstarkte Selbstbewusstsein der Amerikaner in Detroit.</p>"
"415","<p>Ganze 40 Tage hat GM benötigt, um wieder da zu sein. Zurückgekehrt aus der größten Industrieinsolvenz der amerikanischen Geschichte. Noch vor zwei Monaten schien das unvorstellbar. Experten malten ein Szenario jahrelanger Rechtsstreitigkeiten und quälenden Verfalls an die Wand.</p>"
"416","</div>"
"417","<div class=""articlefooter af"">"
"418","<div class=""af-header""><div class=""paged-navigation pn pn-small"" data-pn-start=""1"" data-pn-active=""1"" data-pn-end=""2"">"
"419","<span class=""pn-back pn-button"" title=""Zurück""></span><span class=""pn-text"">"
"420","							Seite "
"421","							<span>1/2</span></span><a id=""hp.article.bottom.paginierung.2"" class=""pn-forward pn-button"" title=""Vor"" href=""http://www.zeit.de/2009/31/Opel/seite-2"">"
"422","									Vorwärts"
"423","								</a>"
"424","</div></div>"
"425","<div class=""clr""> </div>"
"426","<div id=""iqadtile5"" class=""ad place_5"">"
"427","<span class=""anzeige"">Anzeige</span>"
"428","		<!--Bannerplatz ""articleadwords"" Nr.5   Tile:5-->"
"429","		<script type=""text/javascript""> "
"430","				// <![CDATA[ 		"
"431","				document.write('<script src=""http://ad.de.doubleclick.net/adj/zeitonline/wirtschaft/unternehmen/article;tile=5;' + n_pbt + ';sz=400x400;kw=zeitonline,'+ iqd_TestKW +';ord=' + IQD_varPack.ord + '?"" type=""text/javascript""><\/script>');"
"432","				// ]]>"
"433","			</script><noscript><div><a href=""http://ad.de.doubleclick.net/jump/zeitonline/wirtschaft/unternehmen/article;tile=5;sz=400x400;kw=zeitonline,;ord=123456789?"" rel=""nofollow""><img src=""http://ad.de.doubleclick.net/ad/zeitonline/wirtschaft/unternehmen/article;tile=5;sz=400x400;kw=zeitonline,;ord=123456789?"" width=""400"" height=""400"" style=""border:none;"" alt=""""></a></div></noscript>"
"434","</div>"
"435","</div>"
"436","<div id=""comments"" class=""newcomments zeitkommentare"">"
"437","<div class=""head"">Leserkommentare</div>"
"438","<div class=""pagenav top"">"
"439","<span title=""Zurück"" class=""rwd_inactive""></span><span class=""numbers"">Kommentarseite 1 / 1</span><span title=""Vorwärts"" class=""fwd_inactive""></span>"
"440","</div>"
"441","<ol><li id=""cid-278577"" class=""clear first last"">"
"442","<ul class=""user"">"
"443","<li class=""name"">"
"444","<span class=""user-icon""></span><cite><a href=""http://community.zeit.de/user/dunnhaupt"">dunnhaupt</a></cite>"
"445","</li>"
"446","<li>22. Juli 2009 16:39 Uhr"
"447","			</li>"
"448","</ul>"
"449","<div class=""comment"">"
"450","<div class=""subject"">1. "
"451","			<a href=""http://www.zeit.de/2009/31/Opel?commentstart=1#cid-278577"">Interessante Hintergründe ... </a>"
"452","</div><p>... doch den Steuerzahler interessieren vor allem die Steuermilliarden, die hier mir nichts dir nichts vergeudet werden. Vielleicht war es unklug, bestimmt aber undiplomatisch von Herrn Guttenberg, eine reine Vergnügungsreise nach den USA zu veranstalten, ohne überhaupt den Eigentümer GM in Detroit mit aufzusuchen. Dort sitzt nämlich als Chef der weltweiten GM Fritz Henderson, der langjährige Chef von Opel, der die deutschen Werke natürlich weit besser kennt als Herr Guttenberg.</p>"
"453","<p>Den Eigentümer GM interessiert offenbar die belgische Offerte, während die deutsche Seite von Anfang an die Russen bevorzugte. Für den deutschen Steuerzahler, der im Kanzleramt bekanntlich nichts zu sagen hat, ist hingegen das chinesische Angebot bei weitem das günstigste. Wetten, wie sich Angela entscheiden wird?</p>"
"454","</div>"
"455","<div class=""comment_tools""><div class=""user_recommandation""></div></div>"
"456","</li></ol>"
"457","<div class=""pagenav bottom"">"
"458","<span title=""Zurück"" class=""rwd_inactive""></span><span class=""numbers"">Kommentarseite 1 / 1</span><span title=""Vorwärts"" class=""fwd_inactive""></span>"
"459","</div>"
"460","<div class=""commentform"">"
"461","<p>Bitte melden Sie sich an, um zu kommentieren</p>"
"462","<div class=""login"">"
"463","<a id=""drupal_formlogin"" class=""drupalformlogin"" rel=""nofollow"" href=""http://community.zeit.de/user/login?destination=http://www.zeit.de/2009/31/Opel"">Anmelden</a> | <a id=""drupal_formregister"" rel=""nofollow"" class=""drupalformlogin"" href=""http://community.zeit.de/user/register?destination=http://www.zeit.de/2009/31/Opel"">Registrieren</a>"
"464","</div>"
"465","</div>"
"466","</div>"
"467","<!--CONTENT ENDE--><!--end: content--><!--google_ad_section_end-->"
"468","</div>"
"469","<div id=""informatives"" class=""informatives"">"
"470","<!--start: sidebar--><!--Artikel-Tools--><ul itemscope=""itemscope"" itemtype=""http://schema.org/Article"" class=""tools"">"
"471","<li class=""pages first"">"
"472","<strong>Artikel</strong> <a class="""" title=""Auf einer Seite"" rel=""nofollow"" href=""http://www.zeit.de/2009/31/Opel/komplettansicht"">"
"473","					Auf einer Seite lesen"
"474","				</a>"
"475","</li>"
"476","<li class=""tags  last"">"
"477","<strong>Schlagworte</strong> <a href=""http://www.zeit.de/schlagworte/personen/barack-obama/index"" id=""hp.article.tools.tag.BarackObama"" title=""Artikel mit dem Schlagwort *Barack Obama* anzeigen"">Barack Obama</a> | "
"478","	<a href=""http://www.zeit.de/schlagworte/themen/autoindustrie/index"" id=""hp.article.tools.tag.Autoindustrie"" title=""Artikel mit dem Schlagwort *Autoindustrie* anzeigen"">Autoindustrie</a> | "
"479","	<a href=""http://www.zeit.de/schlagworte/organisationen/ford/index"" id=""hp.article.tools.tag.Ford"" title=""Artikel mit dem Schlagwort *Ford* anzeigen"">Ford</a> | "
"480","	<a href=""http://www.zeit.de/schlagworte/organisationen/chrysler/index"" id=""hp.article.tools.tag.Chrysler"" title=""Artikel mit dem Schlagwort *Chrysler* anzeigen"">Chrysler</a> | "
"481","	<a href=""http://www.zeit.de/schlagworte/organisationen/daimlerchrysler/index"" id=""hp.article.tools.tag.DaimlerChrysler"" title=""Artikel mit dem Schlagwort *DaimlerChrysler* anzeigen"">DaimlerChrysler</a> | "
"482","	<a href=""http://www.zeit.de/schlagworte/themen/aufsichtsrat/index"" id=""hp.article.tools.tag.Aufsichtsrat"" title=""Artikel mit dem Schlagwort *Aufsichtsrat* anzeigen"">Aufsichtsrat</a>"
"483","</li>"
"484","<div id=""iqadtile6"" class=""place_6"">"
"485","		<!--Bannerplatz ""toolbox"" Nr.6   Tile:6-->"
"486","		<script type=""text/javascript""> "
"487","				// <![CDATA[ 		"
"488","				document.write('<script src=""http://ad.de.doubleclick.net/adj/zeitonline/wirtschaft/unternehmen/article;tile=6;' + n_pbt + ';sz=100x100;kw=zeitonline,'+ iqd_TestKW +';ord=' + IQD_varPack.ord + '?"" type=""text/javascript""><\/script>');"
"489","				// ]]>"
"490","			</script><noscript><div><a href=""http://ad.de.doubleclick.net/jump/zeitonline/wirtschaft/unternehmen/article;tile=6;sz=100x100;kw=zeitonline,;ord=123456789?"" rel=""nofollow""><img src=""http://ad.de.doubleclick.net/ad/zeitonline/wirtschaft/unternehmen/article;tile=6;sz=100x100;kw=zeitonline,;ord=123456789?"" width=""100"" height=""100"" style=""border:none;"" alt=""""></a></div></noscript>"
"491","</div>"
"492","</ul>"
"493","<ul class=""teaserlist"">"
"494","<li class=""ranking first"">"
"495","<div class=""modtitle"">Neu auf ZEIT ONLINE</div>"
"496","<ol class=""shortteaserlist"">"
"497","<li class=""first""><a title=""Griechenland-Wahl - Syriza-Partei liegt klar vorn"" href=""http://www.zeit.de/politik/ausland/2015-01/griechenland-wahl-syriza-partei-gewinnt-nach-prognosen""><strong>Griechenland-Wahl</strong> <span class=""shorttitle"">Syriza-Partei liegt klar vorn</span></a></li>"
"498","<li><a title='Dschihadismus - ""Charlie Hebdo"" als Wendepunkt der Weltpolitik?' href=""http://www.zeit.de/politik/ausland/2015-01/dschihadismus-reaktionen-europa-charlie-hebdo""><strong>Dschihadismus</strong> <span class=""shorttitle"">""Charlie Hebdo"" als Wendepunkt der Weltpolitik?</span></a></li>"
"499","<li><a title=""Pegida - Erstmals weniger Pegida-Demonstranten in Dresden"" href=""http://www.zeit.de/gesellschaft/zeitgeschehen/2015-01/pegida-demonstration-dresden-sonntag""><strong>Pegida</strong> <span class=""shorttitle"">Erstmals weniger Pegida-Demonstranten in Dresden</span></a></li>"
"500","<li><a title='""Tatort""-Kritikerspiegel - Crystal Meth ist Mainstream' href=""http://www.zeit.de/zeit-magazin/leben/2015-01/tatort-crystal-meth-kiel-kritikerspiegel""><strong>""Tatort""-Kritikerspiegel</strong> <span class=""shorttitle"">Crystal Meth ist Mainstream</span></a></li>"
"501","<li class=""last""><a title=""Berlin-Kreuzberg - Brandmauern, Hausbesetzer und Currywurst"" href=""http://www.zeit.de/gesellschaft/zeitgeschehen/2015-01/berlin-70er-jahre-aufbruch-fs""><strong>Berlin-Kreuzberg</strong> <span class=""shorttitle"">Brandmauern, Hausbesetzer und Currywurst</span></a></li>"
"502","</ol>"
"503","</li>"
"504","<!--neu im ressort--><li class=""ranking"">"
"505","<div class=""modtitle"">Neu im Ressort</div>"
"506","<ol class=""shortteaserlist"">"
"507","<li class=""first""><a title=""Aktien - Empfohlen vom Computer"" href=""http://www.zeit.de/2015/02/aktien-geld-anlegen-computer""><strong>Aktien</strong> <span class=""shorttitle"">Empfohlen vom Computer</span></a></li>"
"508","<li><a title=""Luftfracht-Kartell - Deutsche Bahn verklagt Fluggesellschaften auf Milliarden"" href=""http://www.zeit.de/wirtschaft/unternehmen/2015-01/bahn-schadenersatzklage-fluglinien""><strong>Luftfracht-Kartell</strong> <span class=""shorttitle"">Deutsche Bahn verklagt Fluggesellschaften auf Milliarden</span></a></li>"
"509","<li><a title=""Venezuela vor dem Bankrott - Stundenlang Schlange stehen für ein Hühnchen"" href=""http://www.zeit.de/wirtschaft/2015-01/venezuela-bankrott-grundnahrungsmittel-knapp""><strong>Venezuela vor dem Bankrott</strong> <span class=""shorttitle"">Stundenlang Schlange stehen für ein Hühnchen</span></a></li>"
"510","<li><a title=""Kapitalismus - Macht der Kapitalismus depressiv?"" href=""http://www.zeit.de/2015/02/kapitalismus-depression-untersuchung-studie""><strong>Kapitalismus</strong> <span class=""shorttitle"">Macht der Kapitalismus depressiv?</span></a></li>"
"511","<li class=""last""><a title=""Saudi-Arabien - Petrodollars kitten eine zerrissene Gesellschaft"" href=""http://www.zeit.de/wirtschaft/2015-01/saudi-arabien-wirtschaft-abdullah-salman""><strong>Saudi-Arabien</strong> <span class=""shorttitle"">Petrodollars kitten eine zerrissene Gesellschaft</span></a></li>"
"512","</ol>"
"513","</li>"
"514","<li id=""iqadtile7"" class=""mr ad place_7"">"
"515","<span class=""anzeige"">Anzeige</span><div class=""innerad""><div class=""inner"">"
"516","		<!--Bannerplatz ""info-mr-1"" Nr.7   Tile:7-->"
"517","		<script type=""text/javascript""> "
"518","				// <![CDATA[ 		"
"519","				document.write('<script src=""http://ad.de.doubleclick.net/adj/zeitonline/wirtschaft/unternehmen/article;tile=7;' + n_pbt + ';sz=300x250;kw=zeitonline,'+ iqd_TestKW +';ord=' + IQD_varPack.ord + '?"" type=""text/javascript""><\/script>');"
"520","				// ]]>"
"521","			</script><noscript><div><a href=""http://ad.de.doubleclick.net/jump/zeitonline/wirtschaft/unternehmen/article;tile=7;sz=300x250;kw=zeitonline,;ord=123456789?"" rel=""nofollow""><img src=""http://ad.de.doubleclick.net/ad/zeitonline/wirtschaft/unternehmen/article;tile=7;sz=300x250;kw=zeitonline,;ord=123456789?"" width=""300"" height=""250"" style=""border:none;"" alt=""""></a></div></noscript>"
"522","</div></div>"
"523","</li>"
"524","<li id=""module_facebook_connect_box"">"
"525","<li class=""module newsletter""><form method=""get"" action=""http://community.zeit.de/newsletter-signup?email="">"
"526","<div class=""newsletter-teaser"">"
"527","<input type=""hidden"" name=""nl"" value=""wirtschaft""><input type=""hidden"" name=""mode"" value=""2click""><img class=""left"" alt=""Wirtschafts-Newsletter"" src=""http://images.zeit.de/static/img/newsletter-teaser-wirtschaft.jpg""><div class=""supertitle"">ZEIT ONLINE</div>"
"528","<div class=""title"">Wirtschafts-Newsletter</div>"
"529","<p class=""teaser"">Nachrichten und Analysen zu aktuellen Wirtschaftsthemen kostenlos jede Woche per Mail.</p>"
"530","</div>"
"531","<div class=""newsletter-mailsubmit"">"
"532","<label class=""hideme"" for=""emailadresse"">Ihre E-Mail-Adresse:</label><input type=""text"" name=""email"" placeholder=""Ihre E-Mail-Adresse""><button class=""submitbutton"" type=""submit"">Jetzt anmelden</button>"
"533","</div>"
"534","</form></li>"
"535","<li id=""iqadtile8"" class=""mr ad place_8"">"
"536","<span class=""anzeige"">Anzeige</span><div class=""innerad""><div class=""inner"">"
"537","		<!--Bannerplatz ""info-mr-2"" Nr.8   Tile:8-->"
"538","		<script type=""text/javascript""> "
"539","				// <![CDATA[ 		"
"540","				document.write('<script src=""http://ad.de.doubleclick.net/adj/zeitonline/wirtschaft/unternehmen/article;tile=8;' + n_pbt + ';sz=300x250;kw=zeitonline,'+ iqd_TestKW +';ord=' + IQD_varPack.ord + '?"" type=""text/javascript""><\/script>');"
"541","				// ]]>"
"542","			</script><noscript><div><a href=""http://ad.de.doubleclick.net/jump/zeitonline/wirtschaft/unternehmen/article;tile=8;sz=300x250;kw=zeitonline,;ord=123456789?"" rel=""nofollow""><img src=""http://ad.de.doubleclick.net/ad/zeitonline/wirtschaft/unternehmen/article;tile=8;sz=300x250;kw=zeitonline,;ord=123456789?"" width=""300"" height=""250"" style=""border:none;"" alt=""""></a></div></noscript>"
"543","</div></div>"
"544","</li>"
"545","<li class=""module service"">"
"546","<a width=""319"" class=""twitter-timeline"" href=""https://twitter.com/zeitonline_wir"" data-widget-id=""306741538124349440"">Tweets von @zeitonline_wir</a><script>!function(d,s,id){var js,fjs=d.getElementsByTagName(s)[0];if(!d.getElementById(id)){js=d.createElement(s);js.id=id;js.src=""//platform.twitter.com/widgets.js"";fjs.parentNode.insertBefore(js,fjs);}}(document,""script"",""twitter-wjs"");</script>"
"547","</li>"
"548","<li><div id=""vp_1"" class=""vpl module""><div class=""zol_video inf_wide pls36516804001""></div></div></li>"
"549","<li id=""iqadtile9"" class=""mr ad place_9"">"
"550","<span class=""anzeige"">Anzeige</span><div class=""innerad""><div class=""inner"">"
"551","		<!--Bannerplatz ""info-mr-3"" Nr.9   Tile:9-->"
"552","		<script type=""text/javascript""> "
"553","				// <![CDATA[ 		"
"554","				document.write('<script src=""http://ad.de.doubleclick.net/adj/zeitonline/wirtschaft/unternehmen/article;tile=9;' + n_pbt + ';sz=300x250;kw=zeitonline,'+ iqd_TestKW +';ord=' + IQD_varPack.ord + '?"" type=""text/javascript""><\/script>');"
"555","				// ]]>"
"556","			</script><noscript><div><a href=""http://ad.de.doubleclick.net/jump/zeitonline/wirtschaft/unternehmen/article;tile=9;sz=300x250;kw=zeitonline,;ord=123456789?"" rel=""nofollow""><img src=""http://ad.de.doubleclick.net/ad/zeitonline/wirtschaft/unternehmen/article;tile=9;sz=300x250;kw=zeitonline,;ord=123456789?"" width=""300"" height=""250"" style=""border:none;"" alt=""""></a></div></noscript>"
"557","</div></div>"
"558","</li>"
"559","<li class=""module rsslist"">"
"560","<div class=""supertitle"">"
"561","<img class=""externicon"" src=""http://images.zeit.de/zeit-verlag/2010-05/handelsblatt-teaser/handelsblatt-teaser-feedicon.jpg"" alt="""">Neu auf Handelsblatt.com:</div>"
"562","<ul class=""shortteaserlist"">"
"563","<li class=""first""><a id=""1./2009/31/Opel"" href=""http://www.handelsblatt.com/unternehmen/banken/starker-franken-credit-suisse-erwaegt-millionenschwere-sparmassnahmen/11279498.html""><strong>Starker Franken</strong> <span class=""shorttitle"">Credit Suisse erwägt millionenschwere Sparmaßnahmen</span></a></li>"
"564","<li><a id=""2./2009/31/Opel"" href=""http://www.handelsblatt.com/unternehmen/industrie/zf-friedrichshafen-millionen-einsparungen-nach-trw-kauf-erwartet/11278244.html""><strong>ZF Friedrichshafen</strong> <span class=""shorttitle"">Millionen-Einsparungen nach TRW-Kauf erwartet</span></a></li>"
"565","<li><a id=""3./2009/31/Opel"" href=""http://www.handelsblatt.com/unternehmen/handel-dienstleister/iag-mit-drittem-uebernahmeangebot-aer-lingus-wird-weich/11278240.html""><strong>IAG mit drittem Übernahmeangebot</strong> <span class=""shorttitle"">Aer Lingus wird weich</span></a></li>"
"566","<li><a id=""4./2009/31/Opel"" href=""http://www.handelsblatt.com/finanzen/aktien/neuemissionen/erfolgreiches-boersendebuet-box-aktie-schiesst-in-die-hoehe/11278202.html""><strong>Erfolgreiches Börsendebüt</strong> <span class=""shorttitle"">Box-Aktie schießt in die Höhe</span></a></li>"
"567","<li class=""last""><a id=""5./2009/31/Opel"" href=""http://www.handelsblatt.com/unternehmen/handel-dienstleister/verstoesse-gegen-daten-und-arbeitsschutz-primark-im-visier-der-behoerden/11277712.html""><strong>Verstöße gegen Daten- und Arbeitsschutz</strong> <span class=""shorttitle"">Primark im Visier der Behörden</span></a></li>"
"568","</ul>"
"569","</li>"
"570","<li class=""module partner"">"
"571","<li class=""module  last"">"
"572","<div class=""title"">ARTIKEL "
"573","								ZUM THEMA Unternehmen IM RÜCKBLICK</div>"
"574","<div class=""text"">"
"575","<a href=""http://www.zeit.de/wirtschaft/unternehmen/2015-01/index?base_date=2015-01"">Januar</a> | <a href=""http://www.zeit.de/wirtschaft/unternehmen/2014-12/index?base_date=2014-12"">Dezember</a> | <a href=""http://www.zeit.de/wirtschaft/unternehmen/2014-11/index?base_date=2014-11"">November</a> | <a href=""http://www.zeit.de/wirtschaft/unternehmen/2014-10/index?base_date=2014-10"">Oktober</a> | <a href=""http://www.zeit.de/wirtschaft/unternehmen/2014-09/index?base_date=2014-09"">September</a>"
"576","</div>"
"577","</li>"
"578","</ul>"
"579","<!--end: sidebar-->"
"580","</div>"
"581","<!--end: feature-->"
"582","</div>"
"583","<!--end: outerfeature--><!--start: outermosaic--><div id=""teasermosaic"" class=""teasermosaik section"">"
"584","<!--start: teasermosaic--><!--START MOSAIC--><ul class=""teaserlist t4"">"
"585","<li class=""box first"">"
"586","<div class=""supertitle""><a href=""http://www.zeit.de/wirtschaft/unternehmen/index"" title=""Unternehmen"" id=""hp.centerpage.teaser.mosaik.1.1./2009/31/Opel"">Unternehmen</a></div>"
"587","<a class=""teaser-image-wrap"" href=""http://www.zeit.de/wirtschaft/unternehmen/2015-01/bahn-schadenersatzklage-fluglinien"" id=""hp.centerpage.teaser.mosaik.1.1.image./2009/31/Opel""><img width=""220"" height=""124"" src=""http://images.zeit.de/wirtschaft/2015-01/lufthansa/lufthansa-220x124.jpg"" alt=""Lufthansa ist eine der Fluglinien, die unerlaubt Preise zu Frachtflügen abgesprochen haben sollen. Die Bahn hat eine Schadenersatzklage eingereicht.""></a><h3 class=""title""><a title=""Luftfracht-Kartell - Deutsche Bahn verklagt Fluggesellschaften auf Milliarden"" href=""http://www.zeit.de/wirtschaft/unternehmen/2015-01/bahn-schadenersatzklage-fluglinien"" id=""hp.centerpage.teaser.mosaik.1.1.1.title./2009/31/Opel"">Deutsche Bahn verklagt Fluggesellschaften auf Milliarden</a></h3>"
"588","<p>Jahrelang sprachen die Lufthansa und andere Fluglinien Preise für Frachtflüge ab. Mehrere Unternehmen sehen sich geschädigt – und fordern Milliarden Euro Schadenersatz.</p>"
"589","<ul class=""shortteaserlist"">"
"590","<li class=""first""><h3><a title=""Ölpreis - Schwimmende Ölwetten"" href=""http://www.zeit.de/wirtschaft/2015-01/oelpreis-tanker-contango"" id=""hp.centerpage.teaser.mosaik.1.1.2./2009/31/Opel""><strong>Ölpreis </strong><span class=""shorttitle"">Schwimmende Ölwetten</span></a></h3></li>"
"591","<li><h3><a title=""GoPro-Konkurrenz - Apple erhält Patent für Actionkamera"" href=""http://www.zeit.de/wirtschaft/unternehmen/2015-01/apple-gopro-attacke"" id=""hp.centerpage.teaser.mosaik.1.1.3./2009/31/Opel""><strong>GoPro-Konkurrenz </strong><span class=""shorttitle"">Apple erhält Patent für Actionkamera</span></a></h3></li>"
"592","<li class=""last""><h3><a title=""Innosabi - Wenn die Crowd zum Testlabor wird"" href=""http://www.zeit.de/wirtschaft/2015-01/innosabi-crowdsourcing-produktentwicklung"" id=""hp.centerpage.teaser.mosaik.1.1.4./2009/31/Opel""><strong>Innosabi </strong><span class=""shorttitle"">Wenn die Crowd zum Testlabor wird</span></a></h3></li>"
"593","</ul>"
"594","</li>"
"595","<li class=""box"">"
"596","<div class=""supertitle""><a href=""http://www.zeit.de/wirtschaft/geldanlage/index"" title=""Geldanlage"" id=""hp.centerpage.teaser.mosaik.1.2./2009/31/Opel"">Geldanlage</a></div>"
"597","<a class=""teaser-image-wrap"" href=""http://www.zeit.de/wirtschaft/2015-01/schweiz-franken-wechselkurs-bindung-euro"" id=""hp.centerpage.teaser.mosaik.1.2.image./2009/31/Opel""><img width=""220"" height=""124"" src=""http://images.zeit.de/wirtschaft/2015-01/euro-franken/euro-franken-220x124.jpg"" alt=""Eingang der Schweizer Nationalbank in Bern""></a><h3 class=""title""><a title=""Franken - Schweizer Börse fällt nach Frankenfreigabe so stark wie nie"" href=""http://www.zeit.de/wirtschaft/2015-01/schweiz-franken-wechselkurs-bindung-euro"" id=""hp.centerpage.teaser.mosaik.1.2.1.title./2009/31/Opel"">Schweizer Börse fällt nach Frankenfreigabe so stark wie nie</a></h3>"
"598","<p>Die Entscheidung der Schweizer Nationalbank sorgt für Nervosität an den Finanzmärkten. An der Züricher Börse gaben die Kurse stark nach, auch der Euro verlor an Wert.</p>"
"599","<ul class=""shortteaserlist"">"
