"id","Inflation","InflationMutationen"
"57311","0","0"
"57312","0","0"
"57313","0","0"
"57314","0","0"
"57315","0","0"
"57316","0","0"
"57317","0","0"
"57318","0","0"
"57319","0","0"
"57320","0","0"
"57321","0","0"
"57322","1","1"
"57323","0","0"
"57324","0","0"
"57325","0","0"
"57326","0","0"
"57327","0","0"
"57328","0","0"
"57329","0","0"
"57330","0","0"
"57331","0","0"
"57332","0","0"
"57333","1","1"
"57334","0","0"
"57335","0","0"
"57336","0","0"
"57337","0","0"
"57338","0","0"
"57339","0","0"
"57340","0","0"
"57341","0","0"
"57342","0","0"
"57343","0","0"
"57344","0","0"
