"title","number","date","keywords","link"
"Nur noch nach vorne blicken |","1991.51.3278","1991-12-13","DIE ZEIT, , Angela Merkel, CDU, Volker Rühe, Kurt Biedenkopf, Arnold Vaatz, Christian Wernicke, DDR, Lothar de Maizière , Dresden, Magdeburg, Sachsen, Thüringen","http://www.zeit.de/1991/51/nur-noch-nach-vorne-blicken"
"Bonner Bühne: Die Lust am Kandidieren |","1991.51.3279","1991-12-13","DIE ZEIT, Bonner Bühne, Helmut Kohl, Hans-Ulrich Klose, Oskar Lafontaine, Björn Engholm, Bühne, Hans-Jochen Vogel, Johannes Rau, Jürgen Möllemann, CSU, Hans-Dietrich Genscher, SPD, Klaus Kinkel, Otto Graf Lambsdorff, Bundespräsident, Irmgard Schwaetzer, Kanzleramt, Richard Freiherr von Weizsäcker, Bonn, Kiel","http://www.zeit.de/1991/51/die-lust-am-kandidieren"
"Neuer Regierungschef in Polen: Die Spiele des Präsidenten |","1991.51.3280","1991-12-13","DIE ZEIT, Neuer Regierungschef in Polen, Polen, Lech Wa??sa, Regierungschef, Bronis?aw Geremek, Die Linke, Adam Michnik, Parlamentswahl, Präsident, Wahl, Warschau","http://www.zeit.de/1991/51/die-spiele-des-praesidenten"
"Nachlese: Versorgungskrise in Albanien: Angst vor dem Hunger |","1991.51.3281","1991-12-13","DIE ZEIT, Nachlese: Versorgungskrise in Albanien, Albanien, Arbeitslose, Chaos, Demokratie, Diebstahl, Fabrik, Hauptstadt, Heer, Katastrophe, Produktion, Stalinismus, Italien, Bari, Tirana","http://www.zeit.de/1991/51/angst-vor-dem-hunger"
"Worte der Woche |","1991.51.3282","1991-12-13","DIE ZEIT, , Michail Gorbatschow, Ausländer, Fidel Castro, Hans-Ulrich Klose, Jacques Delors, Volker Rühe, Bundesverkehrsminister, Dieter Vogel, Europäische Gemeinschaft, Flughafen, Heinz Eggert, Hysterie, Izchak Schamir, Präsident, Regierungssprecher, Restaurant, Ruud Lubbers, Kuba, Sowjetunion, Maastricht","http://www.zeit.de/1991/51/worte-der-woche"
"Zwischen Kommission und Kabinett: Beschlossen und verwässert |","1991.51.3283","1991-12-13","DIE ZEIT, Zwischen Kommission und Kabinett, Bundesregierung, Helmut Kohl, Heiner Geißler, Innenministerium, Sony, Wolfgang Thierse, Kanzleramt, Ministerium, Staatssekretär, Berlin, Bonn, Kabinett, Rom","http://www.zeit.de/1991/51/beschlossen-und-verwaessert"
"Ausgedorrt am Arm des Chefs |","1991.51.3284","1991-12-13","DIE ZEIT, , Helmut Kohl, CDU, Jürgen Rüttgers, Heiner Geißler, Peter Radunski, SPD, Norbert Lammert, Bildungsministerium, Bundestagsfraktion, Reinhard Göhner, Bremen, Europa, Niedersachsen, Rheinland-Pfalz","http://www.zeit.de/1991/51/ausgedorrt-am-arm-des-chefs"
"Nahost-Konferenz in Washington: Leben statt überleben |","1991.51.3285","1991-12-13","DIE ZEIT, Nahost-Konferenz in Washington, Washington D.C., Izchak Schamir, Saddam Hussein, Israel, Palästinenser, Vereinte Nationen, Bethlehem, Jerusalem, Washington D.C","http://www.zeit.de/1991/51/leben-statt-ueberleben"
"KOLUMNE: Ohne Tote keine Taten? |","1991.51.3286","1991-12-13","DIE ZEIT, KOLUMNE, Alfred Grosser, Bundesregierung, Saddam Hussein, Europäische Gemeinschaft, Bundeswirtschaftsminister, Friedensbewegung, Friedenstruppe, Föderalismus, Horst Teltschik, Jugoslawien, Menschenrechtsverletzung, Selbstbestimmung, Iran, Kroatien, Rumänien, Serbien, Sowjetunion, Europa, Kuwait, Teheran, Warschau","http://www.zeit.de/1991/51/ohne-tote-keine-taten"
"Rückkehr aus dem Libanon: Alle Geiseln sind frei – bis auf die Deutschen Strübig und Kemptner: Ein Samariter als Abenteurer |","1991.51.3287","1991-12-13","DIE ZEIT, Rückkehr aus dem Libanon: Alle Geiseln sind frei – bis auf die Deutschen Strübig und Kemptner, PLO, Libanon, Auswärtiges Amt, Entführung, Hilfsorganisation, Mohammed Hamadi, Bruderschaft, Geschäftsführer, Amman, Beirut, Bonn, Europa","http://www.zeit.de/1991/51/ein-samariter-als-abenteurer"
