"id","Inflation","InflationMutationen"
"47574","0","0"
"47575","0","0"
"47576","0","0"
"47577","0","0"
"47578","0","0"
"47579","0","0"
"47580","1","1"
"47581","0","0"
"47582","0","0"
"47583","0","0"
"47584","0","0"
"47585","0","0"
"47586","0","0"
"47587","0","0"
"47588","0","0"
"47589","0","0"
"47590","0","0"
"47591","0","0"
"47592","0","0"
"47593","0","0"
"47594","0","0"
"47595","0","0"
"47596","0","0"
"47597","0","0"
"47598","0","0"
"47599","0","0"
"47600","0","0"
"47601","0","0"
"47602","0","0"
"47603","0","0"
"47604","0","0"
"47605","0","0"
"47606","0","0"
"47607","0","0"
"47608","0","0"
"47609","0","0"
"47610","0","0"
"47611","0","0"
"47612","0","0"
"47613","0","0"
"47614","0","0"
"47615","0","0"
"47616","0","0"
"47617","0","0"
"47618","0","0"
"47619","0","0"
"47620","0","0"
"47621","0","0"
"47622","0","0"
"47623","0","0"
"47624","0","0"
"47625","0","0"
"47626","0","0"
"47627","0","0"
"47628","0","0"
"47629","0","0"
"47630","0","0"
"47631","0","0"
"47632","0","0"
"47633","0","0"
"47634","0","0"
"47635","0","0"
"47636","0","0"
"47637","0","0"
"47638","0","0"
"47639","1","1"
"47640","0","0"
"47641","0","0"
"47642","0","0"
"47643","0","0"
"47644","0","0"
"47645","0","0"
"47646","0","0"
"47647","0","1"
"47648","0","0"
"47649","0","0"
"47650","0","0"
"47651","0","0"
"47652","0","0"
"47653","0","0"
"47654","0","0"
"47655","0","0"
"47656","0","0"
"47657","0","0"
"47658","0","0"
"47659","0","0"
"47660","0","0"
"47661","0","0"
"47662","0","0"
"47663","0","0"
"47664","0","0"
"47665","0","0"
"47666","0","0"
"47667","0","0"
"47668","0","0"
"47669","0","0"
"47670","0","0"
"47671","0","0"
"47672","0","0"
"47673","0","0"
"47674","0","0"
"47675","0","0"
"47676","0","0"
"47677","0","0"
"47678","1","1"
"47679","1","1"
"47680","0","0"
"47681","0","0"
"47682","0","0"
"47683","0","0"
"47684","0","0"
"47685","0","0"
"47686","0","0"
