"id","Inflation","InflationMutationen"
"22615","0","0"
"22616","0","0"
"22617","0","0"
"22618","0","0"
"22619","0","0"
"22620","0","0"
"22621","0","0"
"22622","0","0"
"22623","0","0"
"22624","0","0"
"22625","0","0"
"22626","0","0"
"22627","0","0"
"22628","0","0"
"22629","0","0"
"22630","0","0"
"22631","0","0"
"22632","0","0"
"22633","0","0"
"22634","0","0"
"22635","0","0"
"22636","0","0"
"22637","0","0"
"22638","0","0"
"22639","0","0"
"22640","0","0"
"22641","0","0"
"22642","0","0"
"22643","0","0"
"22644","0","0"
"22645","1","1"
"22646","0","0"
"22647","0","0"
"22648","0","0"
"22649","0","0"
"22650","1","1"
"22651","0","0"
"22652","0","0"
"22653","0","0"
"22654","0","0"
"22655","0","0"
"22656","0","0"
"22657","0","0"
"22658","0","0"
"22659","0","0"
"22660","0","0"
"22661","0","0"
"22662","0","0"
"22663","0","0"
"22664","0","0"
"22665","0","0"
"22666","0","0"
