"id","Inflation","InflationMutationen"
"30574","0","0"
"30575","1","1"
"30576","0","0"
"30577","0","0"
"30578","0","0"
"30579","0","0"
"30580","0","0"
"30581","0","0"
"30582","0","0"
"30583","0","0"
"30584","0","0"
"30585","0","0"
"30586","0","0"
"30587","0","0"
"30588","0","0"
"30589","1","1"
"30590","0","0"
"30591","0","0"
"30592","0","0"
"30593","0","0"
"30594","0","0"
"30595","0","0"
"30596","0","0"
"30597","0","0"
"30598","1","1"
"30599","0","0"
"30600","0","0"
"30601","0","0"
"30602","0","0"
"30603","0","0"
"30604","0","0"
"30605","0","0"
"30606","0","0"
"30607","0","1"
"30608","0","0"
"30609","0","1"
"30610","0","0"
"30611","0","0"
"30612","0","0"
"30613","0","0"
"30614","0","0"
"30615","0","0"
"30616","0","0"
"30617","0","0"
"30618","0","0"
"30619","0","0"
"30620","0","0"
"30621","0","0"
"30622","0","0"
"30623","0","0"
"30624","0","0"
"30625","0","0"
"30626","0","0"
"30627","0","0"
"30628","0","0"
"30629","0","0"
"30630","0","0"
"30631","0","0"
"30632","0","0"
"30633","0","0"
