"id","Inflation","InflationMutationen"
"49855","0","0"
"49856","0","0"
"49857","0","0"
"49858","0","0"
"49859","0","0"
"49860","0","0"
"49861","0","0"
"49862","0","0"
"49863","0","0"
"49864","0","0"
"49865","0","0"
"49866","0","0"
"49867","0","0"
"49868","0","0"
"49869","0","0"
"49870","0","0"
"49871","0","0"
"49872","0","0"
"49873","0","0"
"49874","0","0"
"49875","0","0"
"49876","0","0"
"49877","0","0"
"49878","0","0"
"49879","0","0"
"49880","0","0"
"49881","1","1"
"49882","0","0"
"49883","0","0"
"49884","0","0"
"49885","0","0"
"49886","0","0"
"49887","0","0"
"49888","0","0"
