"id","Inflation","InflationMutationen"
"37978","0","0"
"37979","0","0"
"37980","0","0"
"37981","0","0"
"37982","0","0"
"37983","0","0"
"37984","0","0"
"37985","0","0"
"37986","0","0"
"37987","0","0"
"37988","0","0"
"37989","0","0"
"37990","0","0"
"37991","0","0"
"37992","0","0"
"37993","0","0"
"37994","0","0"
"37995","0","0"
"37996","0","0"
"37997","0","0"
"37998","0","0"
"37999","0","0"
"38000","0","0"
"38001","0","0"
"38002","0","0"
"38003","0","0"
"38004","0","0"
"38005","0","0"
"38006","0","0"
"38007","0","0"
"38008","0","0"
"38009","0","0"
"38010","0","0"
"38011","0","0"
"38012","0","0"
"38013","0","0"
"38014","0","0"
"38015","0","0"
"38016","0","0"
"38017","1","1"
"38018","0","0"
"38019","0","0"
"38020","0","0"
"38021","0","0"
"38022","0","0"
"38023","0","0"
"38024","0","0"
"38025","0","0"
