"title","number","date","keywords","link"
"Proteste gegen die Schändung jüdischer Friedhöfe: Im Schatten von Vichy |","1990.21.619","1990-05-18","DIE ZEIT, Proteste gegen die Schändung jüdischer Friedhöfe, Jean-Marie Le Pen, François Mitterrand, Jacques Chirac, Frankreich, Front National, Rassismus, Paris","http://www.zeit.de/1990/21/im-schatten-von-vichy"
"Weltbühne: Péaje in der Politik |","1990.21.620","1990-05-18","DIE ZEIT, Weltbühne, Bestechung, Spanien, Volker Mauersberger, Frankreich, Madrid, Sevilla, Valencia","http://www.zeit.de/1990/21/paje-in-der-politik"
"Worte der Woche |","1990.21.621","1990-05-18","DIE ZEIT, , Gerhard Schröder, Helmut Kohl, Michail Gorbatschow, Ernst Albrecht, Anke Fuchs, Bahnhof, Bravo, Bundeskanzler, Entwicklungsland, Erich Loest, Faschismus, Ministerium, Peter-Michael Diestel, Reform, Sozialismus, Nordrhein-Westfalen, Niedersachsen, Siegen","http://www.zeit.de/1990/21/worte-der-woche"
"Rückblick: El Salvador: Friede gegen Geld |","1990.21.622","1990-05-18","DIE ZEIT, Rückblick: El Salvador, Geld, Militär, Bürgerkrieg, Ermittlung, Frieden, Guerilla, Hafen, Hoffnung, Konflikt, Regierung, Öffentlichkeit, El Salvador, Nicaragua, Präsident, Venezuela","http://www.zeit.de/1990/21/friede-gegen-geld"
"Der Skandal mit den Parteispenden: Schlußstrich oder späte Sühne |","1990.21.623","1990-05-18","DIE ZEIT, Der Skandal mit den Parteispenden, Walther Leisler Kiep, CDU, FDP, SPD, Karstadt, Kaufhof, Bundesgerichtshof, Bundestag, Hans Karl Filbinger, Parteispende, MIT, Oder, Skandal, Baden-Württemberg, Karlsruhe, Koblenz, Nordrhein-Westfalen, Rheinland-Pfalz","http://www.zeit.de/1990/21/schlussstrich-oder-spaete-suehne"
"Die Opposition kann mitreden |","1990.21.624","1990-05-18","DIE ZEIT, , CDU, CSU, Ernst Albrecht, Opposition, SPD, Helmut Schmidt, Willy Brandt, Bundesrat, Bundestag, DDR, Landesregierung, Landtag, Steuerbelastung, Vermittlungsausschuss, Vertrag, Verwaltung, Niedersachsen, Bonn, Warschau","http://www.zeit.de/1990/21/die-opposition-kann-mitreden"
"Machtwechsel in Niedersachsen: „Gerd is’ aufm Pferd!“ |","1990.21.625","1990-05-18","DIE ZEIT, Machtwechsel in Niedersachsen, Gerhard Schröder, Oskar Lafontaine, Ernst Albrecht, CDU, Grüne, SPD, Bundesregierung, Jürgen Trittin, Niedersachsen, Rita Süssmuth, Wilfried Hasselmann, Bundesrat, Bundestagspräsident, DDR, Landtag, Hannover, Bonn","http://www.zeit.de/1990/21/gerd-is-aufm-pferd"
"Bonner Bühne: Zu viele Aspiranten |","1990.21.626","1990-05-18","DIE ZEIT, Bonner Bühne, Bundesregierung, Bühne, FDP, Grüne, Hans-Dietrich Genscher, Jürgen Rüttgers, Justizministerium, Bundestag, DDR, Markus Meckel, Pädagogik, Regierungserklärung, Staatssekretär, Niedersachsen","http://www.zeit.de/1990/21/zu-viele-aspiranten"
"Die SPD nach ihrem Doppel-Sieg: Kurskorrektur bei Rückenwind |","1990.21.627","1990-05-18","DIE ZEIT, Die SPD nach ihrem Doppel-Sieg, Oskar Lafontaine, SPD, Gerhard Schröder, Helmut Kohl, Grüne, Hans-Jochen Vogel, Johannes Rau, Willy Brandt, Bundestagswahl, DDR, Gottfried Timm, Wahl, Bonn, Nordrhein-Westfalen","http://www.zeit.de/1990/21/kurskorrektur-bei-rueckenwind"
"Zeitspiegel |","1990.21.628","1990-05-18","DIE ZEIT, , Barbara Bush, Karl Marx, Dan Quayle, Eigentum, Kapitalismus, Kommunismus, Parlamentswahl, Präsident, Republikaner (USA), Vergewaltigung, Vizepräsident, Wahlwerbung, Kanada, Schweiz, Österreich, Nordrhein-Westfalen, Washington D.C","http://www.zeit.de/1990/21/zeitspiegel"
