"id","Inflation","InflationMutationen"
"55439","0","0"
"55440","0","0"
"55441","0","0"
"55442","0","0"
"55443","0","0"
"55444","0","0"
"55445","0","0"
"55446","0","0"
"55447","0","0"
"55448","0","0"
"55449","0","0"
"55450","0","0"
"55451","0","0"
"55452","0","0"
"55453","0","0"
"55454","0","0"
"55455","0","0"
"55456","0","0"
"55457","0","0"
"55458","0","0"
"55459","0","0"
"55460","0","0"
"55461","0","0"
"55462","0","0"
"55463","1","1"
"55464","0","0"
"55465","0","0"
"55466","0","0"
"55467","0","0"
"55468","0","0"
"55469","0","0"
"55470","1","1"
"55471","0","0"
"55472","0","0"
"55473","0","0"
"55474","0","0"
