"id","Inflation","InflationMutationen"
"30258","0","0"
"30259","0","0"
"30260","0","0"
"30261","0","0"
"30262","0","0"
"30263","0","0"
"30264","0","0"
"30265","0","0"
"30266","0","0"
"30267","0","0"
"30268","0","0"
"30269","0","0"
"30270","0","0"
"30271","0","0"
"30272","0","0"
"30273","0","0"
"30274","0","0"
"30275","0","0"
"30276","0","0"
"30277","0","0"
"30278","0","0"
"30279","0","0"
"30280","0","0"
"30281","0","0"
"30282","0","0"
"30283","0","0"
"30284","0","0"
"30285","0","0"
"30286","0","0"
"30287","0","0"
"30288","0","0"
"30289","0","0"
"30290","0","0"
"30291","0","0"
"30292","1","1"
"30293","0","0"
"30294","0","0"
"30295","0","0"
"30296","0","0"
"30297","0","0"
"30298","0","0"
"30299","0","0"
"30300","0","0"
"30301","0","0"
"30302","0","0"
"30303","0","0"
"30304","0","0"
"30305","0","0"
"30306","0","0"
"30307","0","0"
"30308","0","0"
"30309","0","0"
"30310","0","0"
"30311","0","0"
"30312","0","0"
"30313","0","0"
"30314","0","0"
