"id","Inflation","InflationMutationen"
"54851","0","0"
"54852","0","0"
"54853","0","0"
"54854","0","0"
"54855","0","0"
"54856","0","0"
"54857","0","0"
"54858","0","0"
"54859","0","0"
"54860","0","0"
"54861","0","0"
"54862","0","0"
"54863","0","0"
"54864","0","0"
"54865","0","0"
"54866","0","0"
"54867","0","0"
"54868","0","0"
"54869","0","0"
"54870","0","0"
"54871","0","0"
"54872","0","0"
"54873","1","1"
"54874","0","0"
"54875","0","0"
"54876","1","1"
"54877","0","0"
"54878","0","0"
"54879","0","0"
"54880","0","0"
"54881","1","1"
"54882","0","0"
"54883","0","0"
