"id","Inflation","InflationMutationen"
"41360","0","0"
"41361","0","0"
"41362","0","0"
"41363","0","0"
"41364","0","0"
"41365","0","0"
"41366","0","0"
"41367","0","0"
"41368","0","0"
"41369","0","0"
"41370","0","0"
"41371","0","0"
"41372","0","0"
"41373","0","0"
"41374","0","0"
"41375","0","0"
"41376","0","0"
"41377","0","0"
"41378","0","0"
"41379","0","0"
"41380","0","0"
"41381","0","0"
"41382","0","0"
"41383","0","0"
"41384","0","0"
"41385","0","0"
"41386","0","0"
"41387","0","0"
"41388","0","0"
"41389","0","0"
"41390","0","0"
"41391","0","0"
"41392","0","0"
"41393","0","0"
"41394","0","0"
"41395","0","0"
"41396","0","0"
"41397","0","0"
"41398","0","0"
"41399","0","0"
"41400","0","0"
"41401","0","0"
"41402","0","0"
"41403","0","0"
"41404","0","0"
"41405","0","0"
"41406","0","0"
"41407","0","0"
"41408","0","0"
"41409","0","0"
"41410","0","0"
"41411","0","0"
"41412","0","0"
"41413","0","0"
"41414","0","0"
"41415","0","0"
"41416","0","0"
"41417","0","0"
"41418","0","0"
"41419","0","0"
"41420","0","0"
"41421","0","0"
"41422","0","0"
"41423","0","0"
"41424","0","0"
"41425","0","0"
"41426","1","1"
"41427","0","0"
"41428","0","0"
"41429","0","0"
"41430","0","0"
"41431","0","0"
