"id","Inflation","InflationMutationen"
"38673","0","0"
"38674","0","0"
"38675","0","0"
"38676","0","0"
"38677","0","0"
"38678","0","0"
"38679","0","0"
"38680","0","0"
"38681","0","0"
"38682","0","0"
"38683","0","0"
"38684","0","0"
"38685","0","0"
"38686","0","0"
"38687","0","0"
"38688","0","0"
"38689","0","0"
"38690","0","0"
"38691","0","0"
"38692","0","0"
"38693","0","0"
"38694","0","0"
"38695","0","0"
"38696","0","0"
"38697","0","0"
"38698","0","0"
"38699","0","0"
"38700","0","0"
"38701","0","0"
"38702","0","0"
"38703","0","0"
"38704","0","0"
"38705","0","0"
"38706","1","1"
"38707","0","0"
"38708","0","0"
"38709","0","0"
"38710","0","0"
"38711","0","0"
"38712","0","0"
"38713","0","0"
"38714","0","0"
"38715","0","0"
"38716","0","0"
"38717","0","0"
"38718","0","0"
"38719","0","0"
"38720","0","0"
"38721","0","0"
"38722","0","0"
"38723","0","0"
"38724","0","0"
"38725","1","1"
"38726","0","0"
"38727","0","0"
"38728","0","0"
"38729","0","0"
"38730","0","0"
"38731","0","0"
