"id","Inflation","InflationMutationen"
"45324","0","0"
"45325","0","0"
"45326","0","0"
"45327","0","0"
"45328","0","0"
"45329","0","0"
"45330","0","0"
"45331","0","0"
"45332","0","0"
"45333","0","0"
"45334","0","0"
"45335","0","0"
"45336","0","0"
"45337","0","0"
"45338","0","0"
"45339","0","0"
"45340","0","0"
"45341","0","0"
"45342","0","0"
"45343","0","0"
"45344","0","0"
"45345","0","0"
"45346","0","0"
"45347","0","0"
"45348","0","0"
"45349","0","0"
"45350","1","1"
"45351","0","0"
"45352","0","0"
"45353","0","0"
"45354","0","0"
"45355","0","0"
"45356","0","0"
