"id","Inflation","InflationMutationen"
"44009","0","0"
"44010","0","0"
"44011","0","0"
"44012","0","0"
"44013","0","0"
"44014","0","0"
"44015","0","0"
"44016","0","0"
"44017","0","0"
"44018","0","0"
"44019","0","0"
"44020","0","0"
"44021","0","0"
"44022","0","0"
"44023","0","0"
"44024","0","0"
"44025","0","0"
"44026","0","0"
"44027","0","0"
"44028","0","0"
"44029","0","0"
"44030","0","0"
"44031","0","0"
"44032","0","0"
"44033","0","0"
"44034","0","0"
"44035","0","0"
"44036","0","0"
"44037","0","0"
"44038","0","0"
"44039","0","0"
"44040","0","0"
"44041","0","0"
