"id","Inflation","InflationMutationen"
"37785","0","0"
"37786","0","0"
"37787","0","0"
"37788","0","0"
"37789","0","0"
"37790","0","0"
"37791","0","0"
"37792","0","0"
"37793","0","0"
"37794","0","0"
"37795","0","0"
"37796","0","0"
"37797","0","0"
"37798","0","0"
"37799","0","0"
"37800","0","0"
"37801","0","0"
"37802","0","0"
"37803","0","0"
"37804","0","0"
"37805","0","0"
"37806","0","0"
"37807","0","0"
"37808","0","0"
"37809","0","0"
"37810","0","0"
"37811","0","0"
"37812","0","0"
"37813","0","0"
"37814","0","0"
"37815","0","0"
"37816","0","0"
"37817","0","0"
"37818","0","0"
"37819","0","0"
"37820","0","0"
"37821","0","0"
"37822","0","0"
"37823","0","0"
"37824","0","0"
"37825","0","0"
"37826","0","0"
"37827","0","0"
"37828","0","0"
"37829","0","0"
"37830","0","0"
"37831","0","0"
"37832","0","0"
"37833","0","0"
"37834","0","0"
"37835","0","0"
"37836","0","0"
"37837","0","0"
"37838","0","0"
"37839","0","0"
"37840","0","0"
"37841","0","0"
"37842","0","0"
"37843","0","0"
"37844","0","0"
"37845","0","0"
"37846","0","0"
"37847","0","0"
"37848","0","0"
"37849","0","0"
"37850","0","0"
"37851","0","0"
"37852","0","0"
"37853","0","0"
"37854","0","0"
"37855","0","0"
"37856","1","1"
"37857","0","0"
"37858","0","0"
"37859","1","1"
"37860","0","0"
"37861","0","0"
"37862","0","0"
"37863","0","0"
"37864","0","0"
"37865","0","0"
"37866","0","0"
"37867","0","0"
"37868","0","0"
"37869","0","0"
"37870","0","0"
"37871","0","0"
