"id","Inflation","InflationMutationen"
"26050","0","0"
"26051","0","0"
"26052","0","0"
"26053","0","0"
"26054","0","0"
"26055","0","0"
"26056","0","0"
"26057","0","0"
"26058","0","0"
"26059","0","0"
"26060","0","0"
"26061","0","0"
"26062","0","0"
"26063","0","0"
"26064","0","0"
"26065","0","0"
"26066","0","0"
"26067","0","0"
"26068","0","0"
"26069","0","0"
"26070","0","0"
"26071","0","0"
"26072","0","0"
"26073","0","0"
"26074","0","0"
"26075","0","0"
"26076","1","1"
"26077","0","0"
"26078","0","0"
"26079","0","0"
"26080","0","0"
"26081","0","0"
"26082","0","0"
"26083","0","0"
"26084","0","0"
"26085","0","0"
"26086","0","0"
"26087","0","0"
"26088","0","0"
