"id","Inflation","InflationMutationen"
"42586","0","0"
"42587","0","0"
"42588","0","0"
"42589","0","0"
"42590","0","0"
"42591","0","0"
"42592","0","0"
"42593","0","0"
"42594","0","0"
"42595","0","0"
"42596","0","0"
"42597","0","0"
"42598","0","0"
"42599","0","0"
"42600","0","0"
"42601","0","0"
"42602","0","0"
"42603","0","0"
"42604","0","0"
"42605","0","0"
"42606","0","0"
"42607","0","0"
"42608","0","0"
"42609","0","0"
"42610","0","0"
"42611","0","0"
"42612","0","0"
"42613","0","0"
"42614","0","0"
"42615","0","0"
"42616","0","0"
"42617","0","0"
"42618","0","0"
"42619","0","0"
"42620","0","0"
"42621","0","0"
"42622","0","0"
"42623","0","0"
"42624","0","0"
"42625","1","1"
"42626","0","0"
"42627","0","0"
"42628","0","0"
"42629","0","0"
"42630","0","0"
"42631","0","0"
"42632","0","0"
"42633","0","0"
"42634","0","0"
"42635","0","0"
"42636","0","0"
"42637","0","0"
"42638","0","0"
"42639","0","0"
"42640","0","0"
"42641","0","0"
"42642","0","0"
"42643","0","0"
"42644","0","0"
"42645","0","0"
"42646","0","0"
