"id","Inflation","InflationMutationen"
"22712","0","0"
"22713","0","0"
"22714","0","0"
"22715","0","0"
"22716","0","0"
"22717","0","0"
"22718","0","0"
"22719","0","0"
"22720","0","0"
"22721","0","0"
"22722","0","0"
"22723","0","0"
"22724","0","0"
"22725","0","0"
"22726","0","0"
"22727","0","0"
"22728","0","0"
"22729","0","0"
"22730","0","0"
"22731","0","0"
"22732","0","0"
"22733","0","0"
"22734","0","0"
"22735","0","0"
"22736","0","0"
"22737","0","0"
"22738","0","0"
"22739","0","0"
"22740","0","0"
"22741","0","0"
"22742","0","0"
"22743","0","0"
"22744","1","1"
"22745","0","0"
"22746","0","0"
"22747","0","0"
"22748","0","0"
"22749","0","0"
"22750","0","0"
"22751","0","0"
"22752","0","0"
"22753","0","0"
"22754","0","0"
"22755","0","0"
"22756","0","0"
"22757","0","0"
"22758","0","0"
"22759","0","0"
"22760","0","0"
"22761","0","0"
"22762","0","0"
"22763","0","0"
"22764","0","0"
"22765","0","0"
