"id","Inflation","InflationMutationen"
"57514","0","0"
"57515","0","0"
"57516","0","0"
"57517","0","0"
"57518","0","0"
"57519","0","0"
"57520","0","0"
"57521","0","0"
"57522","0","0"
"57523","0","0"
"57524","0","0"
"57525","0","0"
"57526","0","0"
"57527","0","0"
"57528","0","0"
"57529","0","0"
"57530","0","0"
"57531","0","0"
"57532","0","0"
"57533","0","0"
"57534","0","0"
"57535","0","0"
"57536","0","0"
"57537","0","0"
"57538","0","0"
"57539","0","0"
"57540","0","0"
"57541","0","0"
"57542","0","0"
"57543","0","0"
"57544","0","0"
"57545","0","0"
"57546","0","0"
"57547","0","0"
"57548","0","0"
"57549","0","0"
