"title","number","date","keywords","link"
"Blei in der Luft |","1993.15.5361","1993-04-09","DIE ZEIT, , Klaus Kinkel, CDU, CSU, Klaus Naumann, Volker Rühe, Außenpolitik, Blauhelm, Bundesaußenminister, Frieden, Krieg, Somalia, Bosnien und Herzegowina, Balkan, Bonn, Brüssel, Europa, Schwaben","http://www.zeit.de/1993/15/blei-in-der-luft"
"Wolfgang Ebert: Dickes Ei |","1993.15.5362","1993-04-09","DIE ZEIT, Wolfgang Ebert, SPD, Wolfgang Schäuble, Grundrecht, Politikverdrossenheit, Spiegel, Stern, Wasser, Öffentlichkeit, Wolfgang Ebert","http://www.zeit.de/1993/15/dickes-ei"
"Die Finanzministerin Heide Simonis könnte Björn Engholm als Ministerpräsidentin in Kiel folgen: Chefin werden, aber ohne Quote |","1993.15.5363","1993-04-09","DIE ZEIT, Die Finanzministerin Heide Simonis könnte Björn Engholm als Ministerpräsidentin in Kiel folgen, Björn Engholm, Heide Simonis, SPD, Günther Jansen, Helmut Schmidt, Kiel, Oskar Lafontaine, Theo Waigel, Willy Brandt, Finanzminister, Landesregierung, Norbert Gansel, Heide, Bonn","http://www.zeit.de/1993/15/chefin-werden-aber-ohne-quote"
"Die doppelte Bewährungsprobe beim Gipfel von Vancouver: Bill Clinton hatte seinen ersten großen Auftritt auf der Weltbühne – und Boris Jelzin den letzten?: Bill Clinton bewies sein Geschick |","1993.15.5364","1993-04-09","DIE ZEIT, Die doppelte Bewährungsprobe beim Gipfel von Vancouver: Bill Clinton hatte seinen ersten großen Auftritt auf der Weltbühne – und Boris Jelzin den letzten?, Bill Clinton, Boris Jelzin, George W.  Bush, Henry Kissinger, Russland, USA, Bill Clinton, Geburtshilfe, Nuklearwaffe, Partnerschaft, Präsident, Reaktorsicherheit, China, Iran, Jugoslawien, Vancouver, Arktis","http://www.zeit.de/1993/15/bill-clinton-bewie-sein-geschick"
"Der Schwache mußte Stärke zeigen |","1993.15.5365","1993-04-09","DIE ZEIT, , Bill Clinton, Boris Jelzin, Abfangjäger, Präsident, Russland, Viktor Tschernomyrdin, Iran, Libyen, Malaysia, Vancouver, Moskau, Washington D.C","http://www.zeit.de/1993/15/der-schwache-muss-saerke-zeigen"
"Notfalls Gewalt |","1993.15.5366","1993-04-09","DIE ZEIT, , Gewalt, Bundestag, Bundesverfassungsgericht, Intervention, Konflikt, Militäraktion, Soldat, Verbrechen, Balkan, Bonn","http://www.zeit.de/1993/15/notfalls-gewalt"
"CDU-Familienpolitik: Flucht aus der Mitte |","1993.15.5367","1993-04-09","DIE ZEIT, CDU-Familienpolitik, CDU, Heiner Geißler, Rita Süssmuth, Eltern, Familienpolitik, Geld, Minderheit, Sprache","http://www.zeit.de/1993/15/flucht-aus-der-mitte"
"Worte der Woche |","1993.15.5368","1993-04-09","DIE ZEIT, , Bill Clinton, Horst Seehofer, Boris Jelzin, CSU, Edmund Stoiber, FDP, Günther Krause, Max Streibl, Rainer Barzel, Alain Juppé, Bundesgesundheitsminister, Bundesverkehrsminister, Edouard Balladur, Giulio Andreotti, Innenminister, Junge Union, Mafia, Ministerpräsident, Psychologie, Regierungssprecher, Ross Perot, Vogel","http://www.zeit.de/1993/15/worte-der-woche"
"Im Wiener Prozeß gegen ehemalige Regierungsmitglieder geht es auch um das politische Erbe der Ära Kreisky: Wenn Spatzen Kanonen exportieren |","1993.15.5369","1993-04-09","DIE ZEIT, Im Wiener Prozeß gegen ehemalige Regierungsmitglieder geht es auch um das politische Erbe der Ära Kreisky, Bruno Kreisky, Fred Sinowatz, Prozess, Abfangjäger, Gericht, Hannes Androsch, Innenminister, Skandal, Udo Proksch, Österreich, Erbe, Irak, Iran, Libyen, Wien, Athen, Wien","http://www.zeit.de/1993/15/wenn-spatzen-kanonen-exportieren"
"Notleidenden und Verfolgten wird Asyl gewährt – dafür plädiert unser Autor auch auf Grund seiner Lebenserfahrung als Bürgerrechtler in der DDR: Was heißt schon „politisch“? |","1993.15.5370","1993-04-09","DIE ZEIT, Notleidenden und Verfolgten wird Asyl gewährt – dafür plädiert unser Autor auch auf Grund seiner Lebenserfahrung als Bürgerrechtler in der DDR, Autor, DDR, Asyl, Wolfgang Schäuble, Hans-Ulrich Klose, Hermann Otto Solms, Absatz, Asylrecht, Bundestag, Grundgesetz, Grundrecht, Jens Reich, Wolfgang Bötsch, Balkan, Dublin, Halberstadt, Jerusalem, Osteuropa, Rheinland","http://www.zeit.de/1993/15/was-heisst-schon-politisch"
