"title","number","date","keywords","link"
"Sudetendeutsche und Tschechen: Die einen können nicht vergessen, die anderen wollen sich nicht erinnern: „Schätzt die Schmerzen nicht gering“ |","1994.30.7074","1994-07-22","DIE ZEIT, Sudetendeutsche und Tschechen: Die einen können nicht vergessen, die anderen wollen sich nicht erinnern, Václav Havel, Karl Hermann Frank, Staatsbürgerschaft, Vertreibung, Waffenschmuggel, Elbe, Karlsbad, Prag","http://www.zeit.de/1994/30/schaetzt-die-schmerzen-nicht-gering"
"Am 1. August gedenken die Polen des fünfzigsten Jahrestages des Warschauer Aufstandes – und dabei zugleich ihrer traumatischen Geschichte zwischen den übermächtigen Nachbarn im Osten wie im Westen: Einst verlassen, bald versöhnt? |","1994.30.7075","1994-07-22","DIE ZEIT, Am 1. August gedenken die Polen des fünfzigsten Jahrestages des Warschauer Aufstandes – und dabei zugleich ihrer traumatischen Geschichte zwischen den übermächtigen Nachbarn im Osten wie im Westen, Geschichte, Polen, Boris Jelzin, Roman Herzog, Russland, Moskau, Sowjetunion, Warschau, Warschau, Berlin, Europa, St. Petersburg, Vilnius","http://www.zeit.de/1994/30/einst-verlassen-bald-versoehnt"
"Worte der Woche |","1994.30.7076","1994-07-22","DIE ZEIT, , CDU, Grüne, SPD, François Mitterrand, Freya Gräfin von Moltke, Kaiman, PDS, Paul Kagame, Radovan Karadžic, Reinhard Höppner, Schiedsrichter, Wole Soyinka, Haiti, Italien, USA, Sachsen-Anhalt","http://www.zeit.de/1994/30/worte-der-woche"
"Jacques Santer, der designierte EU-Präsident: Alter Spezi |","1994.30.7077","1994-07-22","DIE ZEIT, Jacques Santer, der designierte EU-Präsident, Helmut Kohl, Jacques Santer, EU-Kommission, Jean-Luc Dehaene, John Major, Gaston Thorn, Nachfolge, Präsident, Regierungschef, Wahl, Alter, Luxemburg, Streik, Brüssel, Europa","http://www.zeit.de/1994/30/alter-spezi"
"Reinhard Höppner will als Chef einer Minderheitsregierung in Sachsen-Anhalt an den Herbst ’89 anknüpfen: Ein Meister des Konsenses |","1994.30.7078","1994-07-22","DIE ZEIT, Reinhard Höppner will als Chef einer Minderheitsregierung in Sachsen-Anhalt an den Herbst ’89 anknüpfen, Gerhard Schröder, Reinhard Höppner, Kurt Biedenkopf, Herbst, Sachsen-Anhalt, Bündnisgrüne, DDR, Minderheitsregierung, PDS, Volkskammer, Chef, Magdeburg, Mecklenburg-Vorpommern, Sachsen, Thüringen","http://www.zeit.de/1994/30/ein-meister-des-konsenses"
"Zeitspiegel |","1994.30.7079","1994-07-22","DIE ZEIT, , Abschiebung, Erbe, Handel, Mafia, Redaktion, Streitkräfte, Türkei, Istanbul","http://www.zeit.de/1994/30/zeitspiegel"
"Marion Gräfin Dönhoff sprach mit Frederik de Klerk, dem Vizepräsidenten der Republik Südafrika: Das Wichtigste: Versöhnung |","1994.30.7080","1994-07-22","DIE ZEIT, Marion Gräfin Dönhoff sprach mit Frederik de Klerk, dem Vizepräsidenten der Republik Südafrika, Nelson Mandela, Südafrika, ANC, Lehrer, Privatisierung, Wohnungsbau, Apartheid, Entspannungspolitik, Erziehung, Föderalismus, MIT, Republik, Schule, Europa","http://www.zeit.de/1994/30/das-wichtigste-versoehnung"
"Bonns Außenpolitik vor schweren Entscheidungen: Wie kann sie die Freiheit in Europa am besten fördern?: Vier Optionen für Deutschland |","1994.30.7081","1994-07-22","DIE ZEIT, Bonns Außenpolitik vor schweren Entscheidungen: Wie kann sie die Freiheit in Europa am besten fördern?, Europa, Hans-Dietrich Genscher, Außenpolitik, Nato, Timothy Garton Ash, England, Frankreich, Großbritannien, Italien, USA, Bundesrepublik Deutschland, Finnland, Norwegen, Osteuropa","http://www.zeit.de/1994/30/vier-optionen-fuer-deutschland"
"Israel sucht den Frieden mit Jordanien und Syrien: „Geh hin und sprich“ |","1994.30.7082","1994-07-22","DIE ZEIT, Israel sucht den Frieden mit Jordanien und Syrien, Saddam Hussein, Israel, Frieden, Syrien,  Jitzchak Rabin, Jordanien, PLO, Sucht, Jassir Arafat, Schimon Peres, Außenminister, Palästinenser, Staatsverschuldung, West Bank, Wirtschaftshilfe, Gazastreifen, MIT, Bagdad, Damaskus, Gaza, Jerusalem, Palästina, Washington D.C","http://www.zeit.de/1994/30/geh-hin-und-sprich"
"Wenn sich auf dem Balkan 1914 nicht wiederholen soll, muß der Friedensplan durchgesetzt werden: Abgeschmacktes Drehbuch |","1994.30.7083","1994-07-22","DIE ZEIT, Wenn sich auf dem Balkan 1914 nicht wiederholen soll, muß der Friedensplan durchgesetzt werden, Drehbuch, Alija Izetbegovic, Balkan, Radovan Karadžic, Bosnien und Herzegowina, Flugverbot, Krieg, Russland, Serbien, Slobodan Miloševic, Sarajevo, USA, Belgrad, Europa, Washington D.C","http://www.zeit.de/1994/30/abeschmacktes-drehbuch"
"Rinderwahn: Verdächtig |","1994.30.7084","1994-07-22","DIE ZEIT, Rinderwahn, Horst Seehofer, Binnenmarkt, Bundesgesundheitsminister, Fleisch, Gesundheitsvorsorge, Tier, Bonn, Brüssel","http://www.zeit.de/1994/30/verdaechtig"
"Bonner Kulisse |","1994.30.7085","1994-07-22","DIE ZEIT, , CDU, CSU, FDP, SPD, AOK, Otto Graf Lambsdorff, Bundesgerichtshof, Gehalt, Geschäftsführer, Landgericht, Bonn, Heidelberg, Ingolstadt","http://www.zeit.de/1994/30/bonner-kulisse"
"Weltwirtschaft: Die Konzentration auf Asien schadet der amerikanischen Ökonomie: Die Wiederentdeckung der Alten Welt |","1994.30.7086","1994-07-22","DIE ZEIT, Weltwirtschaft: Die Konzentration auf Asien schadet der amerikanischen Ökonomie, Asien, Europäische Union, Konzentration, Microsoft, Telekommunikation, USA, Alte, Arbeitsrecht, Beziehung, Bruttoinlandsprodukt, Elektronik, Munition, Studie, China, Japan, Ökonomie, Europa, Atlantik, Fernost, Pazifik, Washington D.C","http://www.zeit.de/1994/30/die-wiederentdeckung-der-alten-welt"
"Versicherungen: Bundesrichter untersagen unfaire langfristige Verträge: Vom Knebel befreit |","1994.30.7087","1994-07-22","DIE ZEIT, Versicherungen: Bundesrichter untersagen unfaire langfristige Verträge, Bundesrat, Bundestag, Haftpflichtversicherung, Unfallversicherung, Vertrag, Volksfürsorge","http://www.zeit.de/1994/30/vom-knebel-befreit"
"Wer Armut bekämpfen will, muß die Reichen belasten: Elend vor der Tür |","1994.30.7088","1994-07-22","DIE ZEIT, Wer Armut bekämpfen will, muß die Reichen belasten, Armut, Bundesregierung, Norbert Blüm, Ehegattensplitting, Jugendarbeitslosigkeit, Kindergeld, Mittelschicht, Obdachlose, Ostdeutschland, Vermögensbildung, Bonn","http://www.zeit.de/1994/30/elend-vor-der-tuer"
"Microsoft: Vergeblich |","1994.30.7089","1994-07-22","DIE ZEIT, Microsoft, Microsoft, Bill Gates, Behörde, Computer, Brüssel, Washington D.C","http://www.zeit.de/1994/30/vergeblich"
"Österreich: Regierungsparteien streiten um die Privatisierung der Creditanstalt: Nationale Karte |","1994.30.7090","1994-07-22","DIE ZEIT, Österreich: Regierungsparteien streiten um die Privatisierung der Creditanstalt, Bank Austria, Privatisierung, ÖVP, Finanzministerium, Österreich, EU-Beitritt, Franz Vranitzky, Helmut Zilk, Übernahme, Russland, Tschechische Republik, Ungarn, Boston, Wien, Zürich","http://www.zeit.de/1994/30/nationale-karte"
"Markt-Report: Noch nicht gebannt |","1994.30.7091","1994-07-22","DIE ZEIT, Markt-Report, Dax, Aktie, Aktienindex, Dollar, Handel, Klima, Rendite, Vorstand, Wertpapierhandel","http://www.zeit.de/1994/30/noch-nicht-gebannt"
