"title","number","date","keywords","link"
"Für den CDU-Abgeordneten Heiner Geißler ist die Politik nach seinem schweren Unfall nicht mehr alles: Alte und neue Leidenschaften |","1992.51.4931","1992-12-11","DIE ZEIT, Für den CDU-Abgeordneten Heiner Geißler ist die Politik nach seinem schweren Unfall nicht mehr alles, Heiner Geißler, Helmut Kohl, Wolfgang Schäuble, Alte, CDU, Johann Sebastian Bach, CSU, Glenn Gould, SPD, Friedbert Pflüger, Rechtsradikalismus, Bonn, Europa, München","http://www.zeit.de/1992/51/alte-und-neue-leidenschaften"
"Worte der Woche |","1992.51.4932","1992-12-11","DIE ZEIT, , George W.  Bush, Günter Grass, Oskar Lafontaine, SPD, Theo Waigel, Jürgen Trittin, Asyl, DDR, Grundrecht, Heinz Keßler, Kommunistische Partei, Somalia, Verfassungsgericht, Beirut, Mogadischu","http://www.zeit.de/1992/51/worte-der-woche"
"Wolfgang Ebert: Lebensversicherung |","1992.51.4933","1992-12-11","DIE ZEIT, Wolfgang Ebert, Ausländer, Brandanschlag, Hautfarbe, Skinhead, Testament, Winter, Wolfgang Ebert","http://www.zeit.de/1992/51/lebensversicherung"
"Regierung und Opposition verständigen sich im Asylstreit – und bürden Polen eine gewaltige Last auf: Einig auf Kosten des Nachbarn |","1992.51.4934","1992-12-11","DIE ZEIT, Regierung und Opposition verständigen sich im Asylstreit – und bürden Polen eine gewaltige Last auf, Wolfgang Schäuble, Hans-Ulrich Klose, Polen, Gerhard Schröder, Hermann Otto Solms, Opposition, Regierung, Rudolf Scharping, CDU, CSU, SPD, Burkhard Hirsch, Asyl, Asylrecht, Europäische Gemeinschaft, Innenminister, Ostpolitik, Tschechische Republik, Bonn, Europa, München, Warschau","http://www.zeit.de/1992/51/einig-auf-kosten-des-nachbarn"
"Auf dem Volkskongreß nutzte die Opposition Jelzins Schwächen zum Angriff gegen die Reformpolitik: Präsident auf bröckelndem Sockel |","1992.51.4935","1992-12-11","DIE ZEIT, Auf dem Volkskongreß nutzte die Opposition Jelzins Schwächen zum Angriff gegen die Reformpolitik, Boris Jelzin, Präsident, Jegor Gajdar, Opposition, Ausnahmezustand, Protektionismus, Verfassungsänderung, Russland, Sowjetunion, USA","http://www.zeit.de/1992/51/praesident-auf-broeckelndem-sockel"
"Zeitspiegel |","1992.51.4936","1992-12-11","DIE ZEIT, , Joseph Goebbels, Boulevardpresse, Krebs, Königshaus, Management, Queen, Öffentlichkeit, Buch, Kempten, Ulm","http://www.zeit.de/1992/51/zeitspiegel"
"Die Schweizer lehnen den Beitritt zum Europäischen Wirtschaftsraum ab: Ein alpiner Querschuß |","1992.51.4937","1992-12-11","DIE ZEIT, Die Schweizer lehnen den Beitritt zum Europäischen Wirtschaftsraum ab, Jacques Delors, Schweiz, Binnenmarkt, Europäische Gemeinschaft, Freihandelszone, Ratifizierung, Vertrag, Währung, Dänemark, Europa, Finnland, Jugoslawien, Liechtenstein, Norwegen, Schweden, Ungarn, Österreich, Brüssel, Alpen, Bern, Edinburgh, Kreta","http://www.zeit.de/1992/51/ein-alpiner-querschuss"
"Die Fristenlösung vor dem Bundesverfassungsgericht: Sphinx und Übermensch |","1992.51.4938","1992-12-11","DIE ZEIT, Die Fristenlösung vor dem Bundesverfassungsgericht, Bundesverfassungsgericht, Ernst-Wolfgang Böckenförde, Björn Engholm, Abtreibung, Justizminister, Krankenkasse, Lohnfortzahlung, Richter, Vernunft, Karlsruhe, Schleswig-Holstein","http://www.zeit.de/1992/51/sphinx-und-uebermensch"
"Die Vereinigung von Berlin und Brandenburg: Der Anlauf |","1992.51.4939","1992-12-11","DIE ZEIT, Die Vereinigung von Berlin und Brandenburg, Berlin, Manfred Stolpe, Brandenburg, Bundesregierung, CDU, SPD, Berliner Senat, Eberhard Diepgen, Bonus, Bundesrat, Energiepolitik, Finanzminister, Fusion, Föderalismus, Landtag, PDS, Region, Bremen, Hamburg, Niedersachsen, Potsdam, Saarbrücken","http://www.zeit.de/1992/51/der-anlauf"
"Japan: Unternehmen und Konsumenten müssen sich auf ungewohnt harte Zeiten einstellen: Ende der Party |","1992.51.4940","1992-12-11","DIE ZEIT, Japan: Unternehmen und Konsumenten müssen sich auf ungewohnt harte Zeiten einstellen, Unternehmen, George W.  Bush, Japan, Kiichi Miyazawa, Rezession, Sanyo, tTokyo, USA, Europa, Kalifornien","http://www.zeit.de/1992/51/ende-der-party"
