"id","Inflation","InflationMutationen"
"27898","0","0"
"27899","0","0"
"27900","0","0"
"27901","0","0"
"27902","0","0"
"27903","0","0"
"27904","0","0"
"27905","0","0"
"27906","0","0"
"27907","0","0"
"27908","0","0"
"27909","0","0"
"27910","0","0"
"27911","0","0"
"27912","0","0"
"27913","0","0"
"27914","0","0"
"27915","0","0"
"27916","0","0"
"27917","0","0"
"27918","0","0"
"27919","0","0"
"27920","0","0"
"27921","0","0"
"27922","0","0"
"27923","0","0"
"27924","0","0"
"27925","0","0"
"27926","0","0"
"27927","0","0"
"27928","0","0"
"27929","0","0"
"27930","0","0"
"27931","0","0"
"27932","0","0"
"27933","0","0"
"27934","1","1"
"27935","0","0"
"27936","0","0"
