"id","Inflation","InflationMutationen"
"51731","0","0"
"51732","0","0"
"51733","0","0"
"51734","0","0"
"51735","0","0"
"51736","0","0"
"51737","0","0"
"51738","0","0"
"51739","0","0"
"51740","0","0"
"51741","0","0"
"51742","0","0"
"51743","0","0"
"51744","0","0"
"51745","0","0"
"51746","0","0"
"51747","0","0"
"51748","0","0"
"51749","0","0"
"51750","0","0"
"51751","0","0"
"51752","0","0"
"51753","0","0"
"51754","0","0"
"51755","0","0"
"51756","0","0"
"51757","0","0"
"51758","0","0"
"51759","0","0"
"51760","0","0"
"51761","0","0"
"51762","0","0"
"51763","0","0"
"51764","0","0"
"51765","0","0"
