"title","number","date","keywords","link"
"Rückblick: Geiselbefreiung in Beirut: Kniefall vor Ghaddafi |","1990.17.498","1990-04-20","DIE ZEIT, Rückblick: Geiselbefreiung in Beirut, Abu Nidal, Beirut, Dax, Besatzung, Beziehung, Diplomat, Marine, Muammar al-Gaddafi, Muammar al-Gaddafi, Frankreich, Muammar al-Gadhafi, Libyen, Tschad, Gaza, Mittelmeer, Paris, Tripolis","http://www.zeit.de/1990/17/kniefall-vor-ghaddafi"
"Bonner Bühne: Bürgerliche Zeiten |","1990.17.499","1990-04-20","DIE ZEIT, Bonner Bühne, Bühne, Helmut Kohl, Konrad Adenauer, SED, Walter Scheel, Briefmarke, DDR, Friedrich-Ebert-Stiftung, Kanzleramt, Kommunalwahl, Leonid I.  Breschnew, Ostern, Strom, Bonn, Berlin, Niedersachsen, Nordrhein-Westfalen, Oder, Rhein","http://www.zeit.de/1990/17/buergerliche-zeiten"
"Alte Spenden aus dem Osten |","1990.17.500","1990-04-20","DIE ZEIT, , Erich Honecker, Alexander Schalck-Golodkowski, Alte, DKP, SED, D-Mark, DDR, Essen, Spenden, Ost-Berlin, Berlin, Elbe","http://www.zeit.de/1990/17/alte-spenden-aus-dem-osten"
"Deutschlandpolitik im Kanzleramt: Erst Wadenbeißer, jetzt Moderator |","1990.17.501","1990-04-20","DIE ZEIT, Deutschlandpolitik im Kanzleramt, Helmut Kohl, Hans-Dietrich Genscher, Wolfgang Schäuble, Moderator, SPD, Kanzleramt, Unionsfraktion, Finanzministerium, Karl Carstens, Wolfgang Clement, Bundestag, DDR, Deutschlandpolitik, Ostern, Ost-Berlin","http://www.zeit.de/1990/17/erst-wadenbeisser-jetzt-moderator"
"Verfassungsentwurf: Plädoyer für andere Kräfte |","1990.17.502","1990-04-20","DIE ZEIT, Verfassungsentwurf, Grüne, SPD, Christa Wolf, Staatsfinanzen, Allianz, Bodenreform, DDR, Grundgesetz, Richard Schröder, Umweltschutz, Volksbegehren, Volksentscheid, Volkskammer, Wolfgang Ullmann","http://www.zeit.de/1990/17/plaedoyer-fuer-andere-kraefte"
"Worte der Woche |","1990.17.503","1990-04-20","DIE ZEIT, , George W.  Bush, Michail Gorbatschow, Henry Kissinger, Allianz, Außenminister, Bürgerkrieg, DDR, Eduard Schewardnadse, Ibrahim Böhme, Lech Wa??sa, Nachrichtenagentur, Soldat, Souveränität, Staatssekretär, Stalinismus, Territorium, Verbrechen, Israel, Vietnam, Baltikum","http://www.zeit.de/1990/17/worte-der-woche"
"Am 2. Mai tritt das Parlament in Budapest zusammen: Vom Roten Stern zur Stephanskrone |","1990.17.504","1990-04-20","DIE ZEIT, Am 2. Mai tritt das Parlament in Budapest zusammen, Parlament, Stern, Budapest, Theo Sommer, Ungarn, DDR, Rumänien, Blankenese, Europa","http://www.zeit.de/1990/17/vom-roten-stern-zur-stephanskrone"
"Weltbühne: Jeder tue das Seine |","1990.17.505","1990-04-20","DIE ZEIT, Weltbühne, Margaret Thatcher, Horst Bieber, Attentat, Boss, Chemikalie, Droge, Europäische Gemeinschaft, Handel, Kolumbien, Lateinamerika, Mafia, Rauschgift, Afghanistan, Bolivien, Peru, London, Washington D.C","http://www.zeit.de/1990/17/jeder-tue-das-seine"
"Zeitspiegel |","1990.17.506","1990-04-20","DIE ZEIT, , DDR, Expo, Flagge, Justizminister, Schüler, Weltausstellung, Großbritannien, Lausanne, New York, Ost-Berlin, Rhein, Sevilla","http://www.zeit.de/1990/17/zeitspiegel"
"Am 25. April übernimmt Violeta Chamorro in Managua das Präsidentenamt: Vom Frieden weit entfernt |","1990.17.507","1990-04-20","DIE ZEIT, Am 25. April übernimmt Violeta Chamorro in Managua das Präsidentenamt, Daniel Ortega, George W.  Bush, UN, Frieden, Nicaragua, Honduras, Inflation, Managua, Córdoba","http://www.zeit.de/1990/17/vom-frieden-weit-entfernt"
"Nachlese: Nepal: Demokratischer Aufstieg |","1990.17.508","1990-04-20","DIE ZEIT, Nachlese: Nepal, Bevölkerung, Nepal, Bühne, Demokratie, Gewalt, Hauptstadt, Korruption, Ministerpräsident, Opposition, Wahl, China, Indien, Kathmandu, Osteuropa","http://www.zeit.de/1990/17/demokratischer-aufstieg"
