"id","Inflation","InflationMutationen"
"47311","0","0"
"47312","0","0"
"47313","0","0"
"47314","0","0"
"47315","0","0"
"47316","0","0"
"47317","0","0"
"47318","0","0"
"47319","0","0"
"47320","0","0"
"47321","0","0"
"47322","0","0"
"47323","0","0"
"47324","0","0"
"47325","0","0"
"47326","0","0"
"47327","0","0"
"47328","0","0"
"47329","0","0"
"47330","0","0"
"47331","0","0"
"47332","0","0"
"47333","0","0"
"47334","0","0"
"47335","0","0"
"47336","0","0"
"47337","0","0"
"47338","0","0"
"47339","0","0"
"47340","0","0"
"47341","0","0"
"47342","0","0"
"47343","0","0"
"47344","0","0"
"47345","0","0"
"47346","0","0"
"47347","0","0"
"47348","0","0"
"47349","0","0"
"47350","0","0"
"47351","0","0"
"47352","0","0"
"47353","0","0"
"47354","0","0"
"47355","0","0"
"47356","0","0"
"47357","0","0"
"47358","0","0"
"47359","0","0"
"47360","0","0"
"47361","0","0"
"47362","0","0"
"47363","0","0"
"47364","0","0"
"47365","0","0"
"47366","0","0"
"47367","0","0"
"47368","0","0"
"47369","0","0"
"47370","0","0"
"47371","0","0"
"47372","0","0"
"47373","0","0"
"47374","0","0"
"47375","0","0"
"47376","0","0"
"47377","0","0"
"47378","0","0"
"47379","0","0"
"47380","0","0"
"47381","0","0"
"47382","0","0"
"47383","0","0"
"47384","0","0"
"47385","0","0"
"47386","0","0"
"47387","0","0"
"47388","0","0"
"47389","0","0"
"47390","0","0"
"47391","0","0"
"47392","0","0"
"47393","0","0"
"47394","0","0"
"47395","0","0"
"47396","0","0"
"47397","0","0"
"47398","0","0"
"47399","0","0"
