"id","Inflation","InflationMutationen"
"55334","0","0"
"55335","0","0"
"55336","0","0"
"55337","0","0"
"55338","0","0"
"55339","0","0"
"55340","0","0"
"55341","0","0"
"55342","0","0"
"55343","0","0"
"55344","0","0"
"55345","0","0"
"55346","0","0"
"55347","0","0"
"55348","0","0"
"55349","0","0"
"55350","0","0"
"55351","0","0"
"55352","0","0"
"55353","0","0"
"55354","0","0"
"55355","0","0"
"55356","0","0"
"55357","1","1"
"55358","0","0"
"55359","0","0"
"55360","0","0"
"55361","0","0"
"55362","0","0"
"55363","1","1"
