"id","Inflation","InflationMutationen"
"27190","0","0"
"27191","0","0"
"27192","0","0"
"27193","0","0"
"27194","0","0"
"27195","0","0"
"27196","0","0"
"27197","0","0"
"27198","1","1"
"27199","0","0"
"27200","0","0"
"27201","0","0"
"27202","0","0"
"27203","0","0"
"27204","0","0"
"27205","0","0"
"27206","0","0"
"27207","0","0"
"27208","0","0"
"27209","0","0"
"27210","0","0"
"27211","0","0"
"27212","0","0"
"27213","0","0"
"27214","0","0"
"27215","0","0"
"27216","0","0"
"27217","0","0"
"27218","0","0"
"27219","0","0"
"27220","0","0"
"27221","0","0"
"27222","0","0"
"27223","0","0"
