"id","Inflation","InflationMutationen"
"25565","0","0"
"25566","0","0"
"25567","0","0"
"25568","0","0"
"25569","0","0"
"25570","0","0"
"25571","0","0"
"25572","0","0"
"25573","0","0"
"25574","0","0"
"25575","0","0"
"25576","0","0"
"25577","0","0"
"25578","0","0"
"25579","0","0"
"25580","0","0"
"25581","0","0"
"25582","0","0"
"25583","0","0"
"25584","0","0"
"25585","0","0"
"25586","0","0"
"25587","0","0"
"25588","0","0"
"25589","0","0"
"25590","0","0"
"25591","0","0"
"25592","0","0"
"25593","0","0"
"25594","0","0"
"25595","1","1"
"25596","0","0"
"25597","0","0"
"25598","1","1"
"25599","0","0"
"25600","0","0"
"25601","0","0"
"25602","0","0"
"25603","0","0"
"25604","0","0"
"25605","0","0"
"25606","0","0"
"25607","0","0"
"25608","0","0"
