"title","number","date","keywords","link"
"Mit Bildung gegen Kolonialismus und Apartheid","2003.30.29869","2003-07-17","Politik, , Bildungspolitik, Internationale_Wirtschaftsbeziehungen, Entwicklungshilfe, Industriestaat, Vhb_Finanzierung, Schule, Bildung, Kinder, Krankheiten, Arbeit, Lebensstandard, Bildungspolitik, Internationale Wirtschaftsbeziehungen, Entwicklungshilfe, Industriestaat, Finanzierung, Schule, Bildung, Kinder, Krankheiten, Arbeit und Sozialstaat, Nelson Mandela, Apartheid, Armut, Einschulung, Entwicklungsland, G-8-Gipfel, Grundschule, HIV, Weltbank, Afghanistan, Dänemark, Kanada, Mosambik, Niederlande, Norwegen, Schweden, Südafrika, Dakar, Malawi, New York","http://www.zeit.de/2002/20/mandela"
"mobilität: Das Märchen vom Aufstieg","2003.30.29870","2003-07-17","Politik, mobilität, Soziologie, Klassengesellschaft, Gesellschaft_und_soziales_Leben, Gesellschaft, Gerechtigkeit, Chancengleichheit, Beruf, Karriere, Soziologie, Klassengesellschaft, Gesellschaft und soziales Leben, Gesellschaft, Gerechtigkeit, Chancengleichheit, Beruf, Gerhard Schröder, Ferdinand Piëch, Klaus Zumwinkel, IG Metall, Meinhard Miegel, Thomas Middelhoff, Bildungspolitik, Ulrich Beck, Werner Wenning, Frankreich, Großbritannien, Schweden, Berlin","http://www.zeit.de/2002/20/200220_aufstieg"
NA,"2003.30.29871","1899-12-31","Politik, Tacheles",NA
"Interview: Wir müssen es mit den Amerikanern gemeinsam versuchen","2003.30.29872","1899-12-31","Politik, Interview",NA
"Interview: Kriegt es Rot und Grün gemeinsam hin, diesen Haushalt zu stemmen?","2003.30.29873","1899-12-31","Politik, Interview",NA
"Interview: Es wird eine Schließungswelle und ein totaler Investitionsstopp durchs Land gehen","2003.30.29874","1899-12-31","Politik, Interview",NA
"Tacheles: Die Zeit, in der in Deutschland gewartet wurde, bis sich was bewegt, die ist einfach zu lang","2003.30.29875","1899-12-31","Politik, Tacheles",NA
"Interview: Es geht um Heilung","2003.30.29876","1899-12-31","Politik, Interview",NA
"kommentar: Jedes Jahr am 9.November","2003.30.29877","2003-07-17","Politik, kommentar, Deutschland, Buchtitel, Staat, Kultur, Geschichtswissenschaft, Geisteswissenschaft, Geschichte, Nationalsozialismus, Weltkrieg, Schiffe, Deutschland, Buchtitel, Staat, Kultur, Geschichtswissenschaft, Geisteswissenschaft, Geschichte, Nationalsozialismus, Weltkrieg, CDU, Fest, Geschichte, Holocaust, Kaiserreich, Klischee, Reichspogromnacht, Revolution, Ritus","http://www.zeit.de/2003/46/leicht46"
"kommentar: Deutsche in Davos","2003.30.29878","2003-07-17","Politik, kommentar, Angela Merkel, Gerhard Schröder, Davos, McKinsey, Alfred Tacke, Arbeitsmarkt, Deutsche Post, Frühstück, G 8, Gebühr, Gesundheitsreform, Humor, Jürgen Kluge, Kaffee, Rentenreform, Staatssekretär, Studiengebühr, USA","http://www.zeit.de/2004/05/joffedav1"
"kommentar: Amerika und die Alte Welt","2003.30.29879","2003-07-17","Politik, kommentar, Beziehung, Terrorismus, Innere_sicherheit, Innenpolitik, Krieg, Internationale_Beziehungen, Aussenpolitik, Weltpolitik, Sicherheitspolitik, Vhb_Waffen, USA, Alte, Europäische Union, Nato, Dick Cheney, Antiamerikanismus, Cowboy, Forum, Frieden, Massenvernichtungswaffe, US-Regierung, Vizepräsident, Wunder, Al-kaida, Irak, USA, Beziehung, Terrorismus, Innere Sicherheit, Innenpolitik, Krieg, Internationale Beziehungen, Außenpolitik, Weltpolitik, Sicherheitspolitik","http://www.zeit.de/2004/05/davos5"
