"title","number","date","keywords","link"
"Ohne die Uno hat kein Friedensplan für Bosnien mehr eine Chance: Die Blauhelme müssen bleiben |","1994.51.7691","1994-12-16","DIE ZEIT, Ohne die Uno hat kein Friedensplan für Bosnien mehr eine Chance, Bosnien und Herzegowina, CDU, UN-Sicherheitsrat, Blauhelm, Bob Dole, Bosnien und Herzegowina, Friedenstruppe, Junge Union, UN, Bangladesch, Blauhelm, Belgrad, Bonn, Europa, Washington D.C., Zagreb","http://www.zeit.de/1994/51/die-blauhelme-muessen-bleiben"
"Präsident Clintons Doktrin auf dem Gipfel der Amerikas: „Kein Land kann der globalen Ökonomie entkommen“: Das große Geschäft mit dem Süden |","1994.51.7692","1994-12-16","DIE ZEIT, Präsident Clintons Doktrin auf dem Gipfel der Amerikas: „Kein Land kann der globalen Ökonomie entkommen“, Bill Clinton, Präsident, Carlos Menem, USA, Argentinien, Lateinamerika, Ostasien, Bolivien, MIT, Mexiko, Miami, Peru, Ökonomie, Europa, Washington D.C","http://www.zeit.de/1994/51/das-grosse-geschaeft-mit-dem-sueden"
"Worte der Woche |","1994.51.7693","1994-12-16","DIE ZEIT, , Klaus Kinkel, Dschochar Dudajew, Guido Westerwelle, Joschka Fischer, Jacques Delors, Antonio Di Pietro, Bundesaußenminister, Bundestagsfraktion, EU-Kommissionspräsident, Hilfsorganisation, Präsidentschaftskandidat, Walter Döring, Russland, Tschetschenien","http://www.zeit.de/1994/51/worte-der-woche"
"Italiens Regierungschef Berlusconi wankt, sein Stellvertreter fordert Neuwahlen. Profitieren am Ende die Postfaschisten?: Hoch erhobenen Hauptes zum Verhör |","1994.51.7694","1994-12-16","DIE ZEIT, Italiens Regierungschef Berlusconi wankt, sein Stellvertreter fordert Neuwahlen. Profitieren am Ende die Postfaschisten?, Silvio Berlusconi, Antonio Di Pietro, Regierungschef, Francesco Cossiga, Italien, Bettino Craxi, Gianfranco Fini, Italien, Umberto Bossi, Silvio Berlusconi, Mailand, Brescia, Rom, Weimar","http://www.zeit.de/1994/51/hoch-erhobenen-hauptes-zum-verhoer"
"Demokratie in China? Chaos wäre die Folge, warnen Peking und Singapur. Taiwan beweist das Gegenteil: „Man muß mit der Zeit gehen“ |","1994.51.7695","1994-12-16","DIE ZEIT, Demokratie in China? Chaos wäre die Folge, warnen Peking und Singapur. Taiwan beweist das Gegenteil, Peking, Demokratie, Taiwan, China, Dollar, Japan, Weltbank, Chaos, Hongkong, MIT, Taipeh, Asien, Singapur","http://www.zeit.de/1994/51/man-muss-mit-der-zeit-gehen"
"Wolfgang Ebert: Mehrwort |","1994.51.7696","1994-12-16","DIE ZEIT, Wolfgang Ebert, Günter Rexrodt, FDP, Norbert Blüm, Finanzminister, Steuer, Wirtschaftsminister, Wolfgang Ebert","http://www.zeit.de/1994/51/mehrwort"
"Der neue Nato-Generalsekretär muß das sich lockernde westliche Bündnis zusammenhalten: Ein Meister der Minikrisen |","1994.51.7697","1994-12-16","DIE ZEIT, Der neue Nato-Generalsekretär muß das sich lockernde westliche Bündnis zusammenhalten, Bill Clinton, Gerhard Stoltenberg, Nato, Manfred Wörner, Außenminister, Blauhelm, Bosnien und Herzegowina, Nato-Generalsekretär, Belgien, Jugoslawien, Russland, Brüssel, Europa","http://www.zeit.de/1994/51/ein-meister-der-minikrisen"
"Wie soll, wie kann es weitergehen mit der FDP?: Suche im Niemandsland |","1994.51.7698","1994-12-16","DIE ZEIT, Wie soll, wie kann es weitergehen mit der FDP?, Hans-Dietrich Genscher, Klaus Kinkel, FDP, Helmut Kohl, Guido Westerwelle, Bundestagsfraktion, Bundestagswahl, Frühling, Landtagswahl, Vorsorge, MIT, Hessen, Nordrhein-Westfalen","http://www.zeit.de/1994/51/suche-im-niemandsland"
"Gnadenlose Politik: Wie die Liberalen ihren Vorsitzenden Klaus Kinkel auf dem Parteitag in Gera zum Prügelknaben machten – und weshalb er trotzdem weiter dienen soll: Sie stutzten und sie stützten ihn |","1994.51.7699","1994-12-16","DIE ZEIT, Gnadenlose Politik: Wie die Liberalen ihren Vorsitzenden Klaus Kinkel auf dem Parteitag in Gera zum Prügelknaben machten – und weshalb er trotzdem weiter dienen soll, Hans-Dietrich Genscher, Helmut Kohl, Klaus Kinkel, FDP, Willy Brandt, CDU, SPD, Wolfgang Gerhardt, Franz Josef Strauß, Björn Engholm, Außenminister, Außenpolitik, Bühne, Essen, Herbert Wehners, Kanzleramt, Parteitag","http://www.zeit.de/1994/51/sie-stutzten-und-sie-stuetzten-ihn"
"In Japan wurde eine neue Oppositionspartei gegründet: Endlich eine Alternative |","1994.51.7700","1994-12-16","DIE ZEIT, In Japan wurde eine neue Oppositionspartei gegründet, Japan, Architekt, Gründung, Ichiro Ozawa, Parlamentswahl, Regierungschef, Regierungswechsel, tTokyo","http://www.zeit.de/1994/51/endlich-eine-alternative"
"Boris Jelzin zielt im Krieg gegen Tschetschenien auf patriotischen Ruhm, aber er ruiniert dabei die russische Demokratie: Räuber und Gendarm |","1994.51.7701","1994-12-16","DIE ZEIT, Boris Jelzin zielt im Krieg gegen Tschetschenien auf patriotischen Ruhm, aber er ruiniert dabei die russische Demokratie, Boris Jelzin, Krieg, Demokratie, Tschetschenien, Afghanistan, Grigori Jawlinski, Jegor Gajdar, Russland, Großbritannien, Räuber, Baku, Kaukasus, Moldau","http://www.zeit.de/1994/51/raeuber-und-gendarm"
