"id","Inflation","InflationMutationen"
"29037","0","0"
"29038","0","0"
"29039","0","0"
"29040","0","0"
"29041","0","0"
"29042","0","0"
"29043","0","0"
"29044","0","0"
"29045","0","0"
"29046","0","0"
"29047","0","0"
"29048","0","0"
"29049","0","0"
"29050","0","0"
"29051","0","0"
"29052","0","0"
"29053","0","0"
"29054","0","0"
"29055","0","0"
"29056","0","0"
"29057","0","0"
"29058","0","0"
"29059","0","0"
"29060","0","0"
"29061","0","0"
"29062","0","0"
"29063","0","0"
"29064","0","0"
"29065","0","0"
"29066","0","0"
"29067","0","0"
