"title","number","date","keywords","link"
"Oft verkannt, viel geschmäht – Kurt Eisner, Gründer und erster Ministerpräsident des Freistaates Bayern, wurde vor 75 Jahren ermordet. Der sozialdemokratische Politiker wollte einen lebendigen Parlamentarismus und suchte einen Dritten Weg:: Zwischen Kapitalismus und Kommunismus |","1994.8.6421","1994-02-18","DIE ZEIT, Oft verkannt, viel geschmäht – Kurt Eisner, Gründer und erster Ministerpräsident des Freistaates Bayern, wurde vor 75 Jahren ermordet. Der sozialdemokratische Politiker wollte einen lebendigen Parlamentarismus und suchte einen Dritten Weg","http://www.zeit.de/1994/08/zwischen-kapitalismus-und-kommunismus"
"Willi Lemke, Chef von Werder Bremen und einst Spitzel zwischen KGB und Verfassungsschutz, will in die Politik: Energiebündel mit vielen Talenten |","1994.8.6422","1994-02-18","DIE ZEIT, Willi Lemke, Chef von Werder Bremen und einst Spitzel zwischen KGB und Verfassungsschutz, will in die Politik, Bremen, Willi Lemke, Willy Brandt, Hans Koschnick, SPD, Rudolf Scharping, SV Werder Bremen, Bundesliga, Otto Rehhagel, Verfassungsschutz, Chef, KGB, MIT, Polen, Bonn, Hamburg, Kaiserslautern, Minsk, Rostock, Warnemünde","http://www.zeit.de/1994/08/energiebuendel-mit-vielen-talenten"
"Bulgarien leidet unter den Sanktionen gegen Serbien und quält sich mit der Reform: Warten auf bessere Zeiten |","1994.8.6423","1994-02-18","DIE ZEIT, Bulgarien leidet unter den Sanktionen gegen Serbien und quält sich mit der Reform, Bulgarien, Serbien, Abgeordnetenhaus, Roma, MIT, Reform, Türkei, Ungarn, Europa, Sofia, Balkan, Istanbul, Karpaten","http://www.zeit.de/1994/08/warten-auf-bessere-zeiten"
"Seit dem Kairoer Abkommen schwanken die Bewohner von Jericho zwischen Zuversicht und bitterer Kritik: Der lange Weg nach Palästina |","1994.8.6424","1994-02-18","DIE ZEIT, Seit dem Kairoer Abkommen schwanken die Bewohner von Jericho zwischen Zuversicht und bitterer Kritik, Jassir Arafat, Palästina, Barett, Flagge, Jizchak Rabin, Israel, Kairo, Ägypten, Amman, Gaza, South Carolina, Washington D.C","http://www.zeit.de/1994/08/der-lange-weg-nach-palaestina"
"Wie Serbenführer Karadžic moralisch aufrüstet: Viel Feind, viel Ehr |","1994.8.6425","1994-02-18","DIE ZEIT, Wie Serbenführer Karadžic moralisch aufrüstet, Radovan Karadžic, Serbien, Genozid, Nachrichtenagentur, Weltwunder, Bosnien und Herzegowina","http://www.zeit.de/1994/08/viel-feind-viel-ehr"
"Worte der Woche |","1994.8.6426","1994-02-18","DIE ZEIT, , CDU, FDP, Johannes Rau, CSU, Horst Seehofer, SPD, Commonwealth, Fidel Castro, Günter Verheugen, Heide Simonis, Hildegard Hamm-Brücher, Betrug, Bundesgesundheitsminister, Bundestagswahlkampf, Finanzamt, Hilfsorganisation, Horst Eylmann, Präsidentschaftskandidat, Radovan Karadžic, Umweltminister, Bosnien und Herzegowina, Bayern, Nordrhein-Westfalen","http://www.zeit.de/1994/08/worte-der-woche"
"Die patriotische Heimatfront zwingt Präsident Jelzin, in der Bosnien-Frage vorsichtig zu manövrieren: Zwischen Tollhaus und totalem Nein |","1994.8.6427","1994-02-18","DIE ZEIT, Die patriotische Heimatfront zwingt Präsident Jelzin, in der Bosnien-Frage vorsichtig zu manövrieren, Boris Jelzin, Präsident, Außenminister, Duma, Russland, Serbien, China, Sowjetunion, USA, Balkan, Moskau, Sarajevo","http://www.zeit.de/1994/08/zwischen-tollhaus-und-totalem-nein"
"Strafe für Kriegsverbrecher?: Weltrecht |","1994.8.6428","1994-02-18","DIE ZEIT, Strafe für Kriegsverbrecher?, Strafe, Alltag, Dokumentation, Ermittlung, Folter, Justiz, Kriegsverbrechen, Körperverletzung, Mord, Sommer, Strafrecht, Tatort, Vergewaltigung, Verhütung, Vertreibung, Völkermord, Jugoslawien, Opfer, Karlsruhe, München","http://www.zeit.de/1994/08/weltrecht"
"Zeitspiegel |","1994.8.6429","1994-02-18","DIE ZEIT, , Ausländer, Altersstruktur, Redakteur, Redaktion, Umfrage, Hongkong, Berlin, Potsdam","http://www.zeit.de/1994/08/zeitspiegel"
"Bonn schickte 4000 Soldaten in die Wüste und ließ sich seine erste Blauhelm-Mission rund 500 Millionen kosten. Jetzt rückt die Bundeswehr wieder ab – und zieht ernüchtert Bilanz: Im Sande verweht |","1994.8.6430","1994-02-18","DIE ZEIT, Bonn schickte 4000 Soldaten in die Wüste und ließ sich seine erste Blauhelm-Mission rund 500 Millionen kosten. Jetzt rückt die Bundeswehr wieder ab – und zieht ernüchtert Bilanz, Bonn, Bundesregierung, Bundeswehr, Wüste, Bundestag, Hilfsorganisation, LKW, Soldat, Somalia, Mogadischu, Mombasa","http://www.zeit.de/1994/08/im-sande-verweht"
