"id","Inflation","InflationMutationen"
"34985","0","0"
"34986","0","0"
"34987","0","0"
"34988","0","0"
"34989","0","0"
"34990","0","0"
"34991","0","0"
"34992","0","0"
"34993","0","0"
"34994","0","0"
"34995","0","0"
"34996","0","0"
"34997","0","0"
"34998","0","0"
"34999","0","0"
"35000","0","0"
"35001","0","0"
"35002","0","0"
"35003","0","0"
"35004","0","0"
"35005","0","0"
"35006","0","0"
"35007","0","0"
"35008","0","0"
"35009","0","0"
"35010","0","0"
"35011","0","0"
"35012","0","0"
"35013","0","0"
"35014","0","0"
"35015","0","0"
"35016","0","0"
"35017","0","0"
"35018","0","0"
"35019","0","0"
"35020","0","0"
"35021","0","0"
"35022","0","0"
"35023","0","0"
"35024","1","1"
"35025","0","0"
"35026","0","0"
"35027","0","0"
"35028","0","0"
"35029","0","0"
"35030","0","0"
"35031","0","0"
"35032","0","0"
"35033","0","0"
"35034","0","0"
"35035","0","0"
"35036","0","0"
"35037","0","0"
"35038","0","0"
"35039","0","0"
"35040","0","0"
"35041","0","0"
"35042","0","0"
"35043","0","0"
"35044","0","0"
"35045","0","0"
"35046","0","0"
"35047","0","0"
"35048","0","0"
"35049","0","0"
"35050","0","0"
"35051","0","0"
"35052","0","0"
"35053","0","0"
"35054","0","0"
"35055","0","0"
"35056","0","0"
"35057","0","0"
"35058","0","0"
"35059","0","0"
"35060","1","1"
"35061","0","0"
"35062","1","1"
"35063","0","0"
"35064","1","1"
"35065","0","0"
"35066","0","0"
"35067","0","0"
"35068","0","0"
"35069","0","0"
"35070","0","0"
"35071","0","0"
"35072","0","0"
"35073","0","0"
"35074","0","0"
"35075","0","0"
"35076","0","0"
"35077","0","0"
"35078","0","0"
"35079","0","0"
"35080","0","0"
"35081","0","0"
"35082","0","0"
"35083","0","0"
"35084","0","0"
"35085","0","0"
"35086","1","1"
"35087","0","0"
"35088","0","0"
"35089","0","0"
"35090","0","0"
"35091","0","0"
"35092","0","0"
"35093","0","0"
"35094","0","0"
