"id","Inflation","InflationMutationen"
"26946","0","0"
"26947","0","0"
"26948","0","0"
"26949","0","0"
"26950","0","0"
"26951","0","0"
"26952","0","0"
"26953","0","0"
"26954","0","0"
"26955","0","0"
"26956","0","0"
"26957","0","0"
"26958","0","0"
"26959","0","0"
"26960","0","0"
"26961","0","0"
"26962","0","0"
"26963","0","0"
"26964","0","0"
"26965","0","0"
"26966","0","0"
"26967","0","0"
"26968","0","0"
"26969","0","0"
"26970","0","0"
"26971","0","0"
"26972","0","0"
"26973","1","1"
"26974","1","1"
"26975","0","0"
"26976","0","0"
"26977","0","0"
"26978","0","0"
"26979","0","0"
"26980","0","0"
"26981","0","0"
"26982","0","0"
"26983","1","1"
"26984","0","0"
"26985","0","0"
"26986","0","0"
