"id","Inflation","InflationMutationen"
"28384","0","0"
"28385","0","0"
"28386","0","0"
"28387","0","0"
"28388","0","0"
"28389","0","0"
"28390","0","0"
"28391","0","0"
"28392","0","0"
"28393","0","0"
"28394","0","0"
"28395","0","0"
"28396","0","0"
"28397","0","0"
"28398","0","0"
"28399","0","0"
"28400","0","0"
"28401","0","0"
"28402","0","0"
"28403","0","0"
"28404","0","0"
"28405","0","0"
"28406","0","0"
"28407","0","0"
"28408","0","0"
"28409","0","0"
"28410","0","0"
"28411","0","0"
"28412","0","0"
"28413","0","0"
"28414","0","0"
"28415","0","0"
"28416","0","0"
"28417","0","0"
"28418","0","0"
"28419","1","1"
"28420","0","0"
"28421","0","0"
"28422","0","0"
"28423","0","0"
"28424","0","0"
"28425","0","0"
"28426","0","0"
"28427","0","0"
"28428","0","0"
"28429","0","0"
"28430","0","0"
"28431","0","0"
"28432","0","0"
"28433","0","0"
