"title","number","date","keywords","link"
"Canossagang nach Rom","1997.22.14746","1997-05-23","Politik, , Italien, Rom, CDU, CSU, Helmut Kohl, Italien, Askese, Goethe-Institut, Norman Birnbaum, PDS, Soziologie, Europa, Maastricht","http://www.zeit.de/1997/22/Canossagang_nach_Rom"
"Bodenständig","1997.22.14747","1997-05-23","Politik, , Franz Fischler, BSE, Internet, Liebe, Malerei, Schweinepest, Brüssel, Europa, Tirol","http://www.zeit.de/1997/22/Bodenstaendig"
"Amerika darf sich nicht davonstehlen","1997.22.14748","1997-05-23","Politik, , USA, Bosnien und Herzegowina, Aufklärung, Kommunalwahl, Krieg, Repräsentantenhaus, Rhetorik, Streitkräfte, Ungarn, Sarajevo, Washington D.C","http://www.zeit.de/1997/22/Amerika_darf_sich_nicht_davonstehlen"
"Mit Musik von Wagner","1997.22.14749","1997-05-23","Politik, , Höhle, Musik, DDR, Schwerin, Belgien, Frankreich, MIT, Dessau","http://www.zeit.de/1997/22/Mit_Musik_von_Wagner"
"Gut verkauft ist halb verloren","1997.22.14750","1997-05-23","Politik, , Guido Westerwelle, FDP, Theo Waigel, Parteiprogramm, Rentenreform, Vermarktung, Volksparteien, Bonn, Karlsruhe","http://www.zeit.de/1997/22/Gut_verkauft_ist_halb_verloren"
"Aufbruch zum neuen Europa","1997.22.14751","1997-05-23","Politik, , Europa, Boris Jelzin, Europäische Union, Jewgeni Primakow, Nato, Javier Solana, Russland, Allianz, Madeleine Albright, Nato-Generalsekretär, Ratifizierung, Sowjetunion, Davos, Moskau, Osteuropa","http://www.zeit.de/1997/22/Aufbruch_zum_neuen_Europa"
"Die Vertreibung des Leoparden","1997.22.14752","2008-07-30","Politik, , Zaire, Ronald Reagan, Thabo Mbeki, Mobutu Sese Seko, Angola, Diamant, Ruanda, Uganda, Vereinte Nationen, Weltbank, Afrika, Frankreich, Kongo, Vertreibung, Kinshasa, Europa, Westeuropa","http://www.zeit.de/1997/22/Die_Vertreibung_des_Leoparden"
"Wolfram Siebeck: Kein Butterbrot vor Beuys","1997.22.14753","1997-05-23","Politik, , Biennale, Georg Baselitz, Kunst, Restaurant, Venedig","http://www.zeit.de/1997/22/siebeck2297.19970523.xml"
"Vor 50 Jahren: Der Rat der Elf","1997.22.14754","1997-05-23","Politik","http://www.zeit.de/1997/22/vor2297.txt.19970523.xml"
"Triumph der Bürger","1997.22.14755","1997-05-23","Politik, , Klinik, Axel Horstmann, SPD, CDU, Grüne, Hysterie, Marc Dutroux, Psychiatrie, Ruhrgebiet, Stadt, Straftäter, Truppenübungsplatz, Düsseldorf","http://www.zeit.de/1997/22/Triumph_der_Buerger"
"Wut ist gut","1997.22.14756","1997-05-23","Politik, , Bühne, Helmut Kohl, Alfred Dregger, Gerhard Schröder, Oskar Lafontaine, SPD, Johannes Rau, Lehrer, Ministerpräsident, Publikum, Wahl, Bonn, Fulda, Niedersachsen, Saarland","http://www.zeit.de/1997/22/Wut_ist_gut"
"Süßer die Gläser nie klingen","1997.22.14757","1997-05-23","Politik, , Belarus, Alexander Lukaschenko, Boris Jelzin, Russland, Weißrussland, Minsk, Moskau","http://www.zeit.de/1997/22/Suesser_die_Glaeser_nie_klingen"
"Sie suchen, und er findet","1997.22.14758","1997-05-23","Politik, , Wohnung, UN, Hamburg, Baden-Württemberg, Berlin, Bremen, Offenbach","http://www.zeit.de/1997/22/Sie_suchen_und_er_findet"
"Worte der Woche","1997.22.14759","1997-05-23","Politik, , Theo Waigel, Bill Clinton, CSU, FDP, Gerhard Schröder, Arnold Schwarzenegger, Gregor Gysi, Günter Rexrodt, Jürgen Möllemann, Salman Rushdie, Bibliothek, Bundesfinanzminister, Bundestag, DDR, EU-Politik, Garten, Misstrauensvotum, Sucht, US-Präsident, Österreich, Niedersachsen, Teheran","http://www.zeit.de/1997/22/wowos22.txt.19970523.xml"
