"id","Inflation","InflationMutationen"
"30050","0","0"
"30051","0","0"
"30052","0","0"
"30053","0","0"
"30054","0","0"
"30055","0","0"
"30056","0","0"
"30057","0","0"
"30058","0","0"
"30059","1","1"
"30060","0","0"
"30061","0","0"
"30062","0","0"
"30063","0","0"
"30064","0","0"
"30065","0","0"
"30066","0","0"
"30067","0","0"
"30068","0","0"
"30069","0","0"
"30070","0","0"
"30071","0","0"
"30072","0","0"
"30073","0","0"
"30074","0","0"
"30075","0","0"
"30076","0","0"
"30077","0","0"
"30078","0","0"
"30079","0","0"
"30080","0","0"
"30081","0","0"
"30082","0","0"
"30083","0","0"
"30084","0","0"
