"id","Inflation","InflationMutationen"
"42409","0","0"
"42410","0","0"
"42411","0","0"
"42412","0","0"
"42413","0","0"
"42414","0","0"
"42415","0","0"
"42416","0","0"
"42417","0","0"
"42418","0","0"
"42419","0","0"
"42420","0","0"
"42421","0","0"
"42422","0","0"
"42423","0","0"
"42424","0","0"
"42425","0","0"
"42426","0","0"
"42427","0","0"
"42428","0","0"
"42429","0","0"
"42430","0","0"
"42431","0","0"
"42432","0","0"
"42433","0","0"
"42434","0","0"
"42435","0","0"
"42436","0","0"
"42437","0","0"
"42438","0","0"
"42439","0","0"
"42440","0","0"
"42441","0","0"
"42442","0","0"
"42443","0","0"
"42444","0","0"
"42445","0","0"
"42446","0","0"
"42447","0","0"
"42448","0","0"
"42449","0","0"
"42450","0","0"
"42451","0","0"
"42452","0","0"
"42453","0","0"
"42454","0","0"
"42455","0","0"
"42456","0","0"
"42457","0","0"
"42458","0","0"
"42459","0","0"
"42460","0","0"
"42461","0","0"
"42462","0","0"
"42463","0","0"
"42464","0","0"
"42465","0","0"
"42466","0","0"
"42467","0","0"
"42468","0","0"
"42469","0","0"
"42470","0","0"
"42471","0","0"
"42472","0","0"
"42473","0","0"
"42474","0","0"
"42475","0","0"
"42476","0","0"
"42477","0","0"
"42478","0","0"
"42479","0","0"
