"title","number","date","keywords","link"
"Attentat: Wort und Mord","2004.47.33122","2007-07-05","Politik, Attentat, Holland, Ayaan Hirsi Ali, Theo van Gogh, George W.  Bush, Pim Fortuyn, Allah, Diogenes Verlag, Humor, Islam, Kurzfilm, Niederlande, Tier, US-Wahl, Vincent van Gogh, USA, Amsterdam","http://www.zeit.de/2004/47/Wort_und_Mord"
"essay: Vorwärts zu »Humboldt 2«","2004.47.33123","2004-11-11","Politik, essay, Wissenschaft, Reformpolitik, Forschung, Innenpolitik, Forschungspolitik, Innovation, Wissenschaft, Reformpolitik, Natur und Technik, Innenpolitik, Forschungspolitik, Ulrich Beck, Forschungspolitik, Bildungspolitik, Elite-Universität, Universität München, Essay, USA, Europa, Brüssel","http://www.zeit.de/2004/47/Essay_Beck_Beck"
"palästina: Jassir Arafat ist tot","2004.47.33124","2004-11-11","Politik, palästina, Terrorismus, Innere_sicherheit, Innenpolitik, Friedensprozess, Betriebswirtschaft, Osten, Krieg, Portrait, Macht, Siedlung, Terrorismus, Innere Sicherheit, Innenpolitik, Friedensprozess, Betriebswirtschaft, Osten, Krieg, Portrait, Macht, George W.  Bush, Gerhard Schröder, Jacques Chirac, Tony Blair, Ahmed Kureia, PLO, Colin Powell, Israel, Palästina, Bundesaußenminister, Frieden, Ministerpräsident, Präsident, Tod, Wiederbelebung, Gazastreifen, Jassir Arafat, USA, Berlin, Jerusalem, Paris, Westjordanland","http://www.zeit.de/2004/47/Arafat_c"
"irak: In der Hölle darf man Rache nehmen","2004.47.33125","2004-11-11","Politik, irak, Bevoelkerung, Nachkriegszeit, Innenpolitik, Terrorismus, Innere_sicherheit, Sunniten, Attentat, Besatzungspolitik, Krieg, Religion, Schiiten, Bevölkerung, Nachkriegszeit, Innenpolitik, Terrorismus, Innere Sicherheit, Sunniten, Attentat, Besatzungspolitik, Krieg, Religion, Saddam Hussein, Irak, George W.  Bush, Soldat, Stadt, US-Armee, Großbritannien, Jordanien, Militäraktion, Syrien, USA, Abu Ghraib, Bagdad","http://www.zeit.de/2004/47/Falludscha"
"palästina: Wer folgt auf Jassir Arafat?","2004.47.33126","2004-11-11","Politik, palästina, Friedensprozess, Terrorismus, Innere_sicherheit, Innenpolitik, Portrait, Bevoelkerung, Islamismus, Macht, Führung, Umfrage, Regierung, Friedensprozess, Terrorismus, Innere Sicherheit, Innenpolitik, Portrait, Bevölkerung, Islamismus, Macht, Führung, Umfrage, Mahmud Abbas, Jassir Arafat, Achmed Kurei, Hamas, Israel, Nelson Mandela, Palästina, Fatah, Ministerpräsident, Palästinenser, Waffenstillstand, Gazastreifen, Saudi Arabien, Cambridge, Camp David, Hebron, Jerusalem, Paris, Westjordanland","http://www.zeit.de/2004/47/arafat_nachfolger"
"usa: Four more years... of what?","2004.47.33127","2004-11-11","Politik, usa, USA, Gerhard Schröder, Jacques Chirac, Nato, Tony Blair, Ass, Iran, Afghanistan, Präsident, Abu Ghraib, Berlin","http://www.zeit.de/2004/47/realities"
"Das Wunder des 3. November","2004.47.33128","2004-11-11","Politik, , Helmut Kohl, Wunder, Alltag, Bewusstsein, Brücke, DDR, Depression, Jahrestag, Mauerfall, Reichspogromnacht, Bayern, Berlin, Nürnberg","http://www.zeit.de/2004/47/Das_Wunder_des_3_November"
"kommentar: Arme Kinder","2004.47.33129","2004-11-11","Politik, kommentar, Recht, Armut, Bundesverfassungsgericht, Einkommen, Eltern, Geld, Hilfsorganisation, Präsident, Skandinavien, Frankreich, Kinder","http://www.zeit.de/2004/47/Glosse_2"
"palästina: Chaos bei Arafats Beerdigung","2004.47.33130","2004-11-11","Politik, palästina, Bevoelkerung, Terrorismus, Innere_sicherheit, Innenpolitik, Osten, Krieg, Gesellschaft_und_soziales_Leben, Friedensprozess, Portrait, Popularität, Mahmud Abbas, Ariel Scharon, Palästina, Evakuierung, Ramadan, Gazastreifen, Chaos, Israel, Jerusalem, Kairo, Paris, Westjordanland, Bevölkerung, Terrorismus, Innere Sicherheit, Innenpolitik, Osten, Krieg, Gesellschaft und soziales Leben, Friedensprozess, Portrait","http://www.zeit.de/2004/47/Arafat_Beerdigung"
"ZEIT-Lexikon - Berichtigung","2004.47.33131","2004-11-11","Politik, , Helmut Schmidt, Horst Köhler, Konrad Adenauer, Fritz Erler, Karl Otto Pöhl, Archiv, Band, Bundespräsident, Denkmal, Jacques Attali, Kriegsgefangene, Preußen, Wechselkurs, Sowjetunion","http://www.zeit.de/2004/47/ZEIT-Lexikon_-_Berichtigung"
"afrika: Die Swapo, was sonst?","2004.47.33132","2004-11-11","Politik, afrika, Bevoelkerung, Kontra, Innenpolitik, Vergleich, Südafrika, Projekt, Landwirtschaft, Landreform, Afrika, UN, Namibia, Chamonix-Mont-Blanc, Swapo, Wilhelm II., Simbabwe, Moskau, St. Moritz, Bevölkerung, Kontra, Innenpolitik, Vergleich, Südafrika, Projekt, Landwirtschaft","http://www.zeit.de/2004/47/Namibia"
"Späte Rache","2004.47.33133","2004-11-11","Politik, , Erziehung, Heirat, Brief, Dollar, Information, Sommer, Gaza, Palästina, Paris","http://www.zeit.de/2004/47/Spaete_Rache"
"indien: Neuer indischer Pragmatismus","2004.47.33134","2004-11-11","Politik, indien, Indien, Jassir Arafat, George W.  Bush, Manmohan Singh, UN-Sicherheitsrat, Außenminister, Bewegungsmelder, Gazastreifen, China, Israel, Russland, Sowjetunion, USA, Delhi, Europa, Berlin, Jerusalem, Kaschmir, Tel Aviv, Westjordanland","http://www.zeit.de/2004/47/indien1"
"WORTE DER WOCHE","2004.47.33135","2004-11-11","Politik, , George W.  Bush, Jassir Arafat, Bundesregierung, Guido Westerwelle, Helmut Kohl, Colin Powell, IG Metall, Peter Struck, Analphabetismus, Berthold Huber, Bundesverband der Deutschen Industrie, DDR, Irak-Krieg, Justizminister, Mauerfall, PDS, Patriotismus, Talkshow, US-Präsident, Vizepräsident, USA, Jerusalem","http://www.zeit.de/2004/47/WORTE_DER_WOCHE"
"Palästina in Person","2004.47.33136","2004-11-11","Politik, , Jassir Arafat, Palästina, Askese, Basketball, Handball, Frankreich, Gaza, Jerusalem, Kairo, Tunis","http://www.zeit.de/2004/47/Palaestina_in_Person"
