"id","Inflation","InflationMutationen"
"27695","0","0"
"27696","0","0"
"27697","0","0"
"27698","0","0"
"27699","0","0"
"27700","0","0"
"27701","0","0"
"27702","0","0"
"27703","0","0"
"27704","0","0"
"27705","0","0"
"27706","0","0"
"27707","1","1"
"27708","0","0"
"27709","0","0"
"27710","0","0"
"27711","0","0"
"27712","0","0"
"27713","0","0"
"27714","0","0"
"27715","0","0"
"27716","0","0"
"27717","0","0"
"27718","0","0"
"27719","0","0"
"27720","0","0"
"27721","0","0"
"27722","0","0"
"27723","0","0"
"27724","0","0"
"27725","0","0"
"27726","0","0"
"27727","0","0"
"27728","0","0"
"27729","0","0"
"27730","0","0"
"27731","0","0"
