"id","Inflation","InflationMutationen"
"48634","0","0"
"48635","0","0"
"48636","0","0"
"48637","0","0"
"48638","0","0"
"48639","0","0"
"48640","0","0"
"48641","0","0"
"48642","1","1"
"48643","0","0"
"48644","0","0"
"48645","0","0"
"48646","0","0"
"48647","0","0"
"48648","0","0"
"48649","0","0"
"48650","0","0"
"48651","0","0"
"48652","0","0"
"48653","0","0"
"48654","0","0"
"48655","0","0"
"48656","0","0"
"48657","0","0"
"48658","0","0"
"48659","0","0"
"48660","0","0"
"48661","0","0"
"48662","0","0"
"48663","0","0"
"48664","0","0"
"48665","0","0"
"48666","0","0"
"48667","0","0"
"48668","0","0"
"48669","0","0"
"48670","0","0"
"48671","0","0"
"48672","0","0"
"48673","0","0"
"48674","0","0"
"48675","0","0"
"48676","0","0"
"48677","0","0"
"48678","0","0"
"48679","0","0"
"48680","0","0"
"48681","0","0"
"48682","0","0"
"48683","0","0"
"48684","0","0"
"48685","1","1"
"48686","0","0"
"48687","0","0"
"48688","0","0"
"48689","0","0"
"48690","0","0"
"48691","0","0"
"48692","0","0"
"48693","0","0"
"48694","0","0"
"48695","0","0"
"48696","0","0"
"48697","0","0"
"48698","0","0"
"48699","0","0"
"48700","0","0"
"48701","0","0"
"48702","1","1"
"48703","0","0"
"48704","1","1"
"48705","0","0"
