"id","Inflation","InflationMutationen"
"43331","0","0"
"43332","0","0"
"43333","0","0"
"43334","0","0"
"43335","0","0"
"43336","0","0"
"43337","0","0"
"43338","0","0"
"43339","0","0"
"43340","0","0"
"43341","0","0"
"43342","0","0"
"43343","0","0"
"43344","0","0"
"43345","0","0"
"43346","0","0"
"43347","0","0"
"43348","0","0"
"43349","0","0"
"43350","0","0"
"43351","0","0"
"43352","0","0"
"43353","0","0"
"43354","0","0"
"43355","0","0"
"43356","0","0"
"43357","0","0"
"43358","0","0"
"43359","0","0"
"43360","0","0"
"43361","0","0"
"43362","0","0"
"43363","0","0"
"43364","0","0"
"43365","0","0"
"43366","0","0"
"43367","0","0"
"43368","0","0"
"43369","0","0"
"43370","0","0"
"43371","0","0"
"43372","0","0"
"43373","0","0"
"43374","0","0"
"43375","0","0"
"43376","0","0"
"43377","0","0"
"43378","0","0"
"43379","0","0"
"43380","0","0"
"43381","0","0"
"43382","0","0"
"43383","0","0"
"43384","0","0"
"43385","0","0"
"43386","0","0"
"43387","0","0"
"43388","0","0"
"43389","0","0"
"43390","0","0"
"43391","0","0"
"43392","0","0"
"43393","1","1"
"43394","0","0"
"43395","0","0"
"43396","0","0"
"43397","0","0"
"43398","0","0"
"43399","0","0"
"43400","0","0"
"43401","0","0"
"43402","0","0"
"43403","0","0"
"43404","0","0"
"43405","0","0"
"43406","0","0"
"43407","0","0"
"43408","0","0"
"43409","0","0"
"43410","0","0"
"43411","0","0"
"43412","0","0"
"43413","0","0"
