"title","number","date","keywords","link"
"Besuch bei der Roten Armee: Die Angst vor dem früheren Gegner weicht dem Schrecken über seine Not: Absturz ins Elend |","1993.17.5420","1993-04-23","DIE ZEIT, Besuch bei der Roten Armee: Die Angst vor dem früheren Gegner weicht dem Schrecken über seine Not, Volker Rühe, Afghanistan, Russland, Ukraine, Moskau, Bonn, St. Petersburg","http://www.zeit.de/1993/17/absturz-ins-elend"
"Am Sonntag entscheiden die russischen Wähler über die Zukunft ihres Landes. Noch liegt Boris Jelzin vorn: Vor einem weichen Staatsstreich? |","1993.17.5421","1993-04-23","DIE ZEIT, Am Sonntag entscheiden die russischen Wähler über die Zukunft ihres Landes. Noch liegt Boris Jelzin vorn, Alexander Solschenizyn, Innenministerium , Kasachstan, Korruption, Parlament, Präsident, Verfassungsgericht, Vizepräsident, Volksentscheid, Russland, Sowjetunion, Ukraine, Usbekistan, Washington D.C","http://www.zeit.de/1993/17/vor-einem-weichen-staatsstreich"
"Indien, wo fast ein Fünftel der Menschheit lebt, gleicht immer mehr einem Pulverfaß. Das Land erlebt den Aufstieg: Ein Tiger auf dem Sprung |","1993.17.5422","1993-04-23","DIE ZEIT, Indien, wo fast ein Fünftel der Menschheit lebt, gleicht immer mehr einem Pulverfaß. Das Land erlebt den Aufstieg, Mahatma Gandhi, Jawaharlal Nehru, Indien, Hinduismus, Moschee, RSS, Bombay, Hongkong, Pakistan, Taiwan, Delhi","http://www.zeit.de/1993/17/ein-tiger-auf-dem-sprung"
"Ein bißchen drohen, ein bißchen vermitteln: Der Fall von Srebrenica offenbart den Bankrott des Westens: Wohltemperierte Sanktionen |","1993.17.5423","1993-04-23","DIE ZEIT, Ein bißchen drohen, ein bißchen vermitteln: Der Fall von Srebrenica offenbart den Bankrott des Westens, UN-Sicherheitsrat, Bill Clinton, Cyrus Vance, Radovan Karadžic, Flugverbot, Vereinte Nationen, Bosnien und Herzegowina, Russland, Srebrenica, Sarajevo, Belgrad","http://www.zeit.de/1993/17/wohltemperierte-sanktionen"
"Die SPD rackert sich zwar mächtig ab, doch als Opposition bleibt sie ohne Kraft. Björn Engholm fehlen Autorität und eine solidarische Mannschaft: Die Enkel sind alt geworden |","1993.17.5424","1993-04-23","DIE ZEIT, Die SPD rackert sich zwar mächtig ab, doch als Opposition bleibt sie ohne Kraft. Björn Engholm fehlen Autorität und eine solidarische Mannschaft, Willy Brandt, Björn Engholm, SPD, Gerhard Schröder, Grüne, Hans-Ulrich Klose, Opposition, Rudolf Scharping, Bettino Craxi, Freimut Duve, Michel Rocard, Sozialdemokratie, Vereinte Nationen, Enkel, Europa, Frankreich, Italien, Westeuropa, Bonn, Kiel","http://www.zeit.de/1993/17/die-enkel-sind-alt-geworden"
"Somalias Clan-Fürsten lassen vorläufig die Waffen schweigen: Wackliger Friede |","1993.17.5425","1993-04-23","DIE ZEIT, Somalias Clan-Fürsten lassen vorläufig die Waffen schweigen, Caritas, Vereinte Nationen, Blauhelm, Bundeswehrsoldat, Butros Butros Ghali, Europäische Gemeinschaft, Somalia, Waffenstillstand, Somalia, Mogadischu, Addis Abeba","http://www.zeit.de/1993/17/wackliger-friede"
"Viele Fragen an der Förde |","1993.17.5426","1993-04-23","DIE ZEIT, , Björn Engholm, Günther Jansen, Klaus Nilius, Reiner Pfeiffer, SPD, Uwe Barschel, Citroën, Landtagswahl, Untersuchungsausschuss, Kiel, Schleswig-Holstein","http://www.zeit.de/1993/17/viele-fragen-an-der-foerde"
"Bürger fragen ängstlich: Was bleibt vom Charakter ihrer Stadt, wenn alle Baupläne verwirklicht werden?: Berlin vor dem Boom aus Beton |","1993.17.5427","1993-04-23","DIE ZEIT, Bürger fragen ängstlich: Was bleibt vom Charakter ihrer Stadt, wenn alle Baupläne verwirklicht werden?, Berlin, Volker Hassemer, Charakter, Finanzministerium, Eberhard Diepgen, Sony, Berliner Senat, Helmut Jahn, Kanzleramt, Stadtplanung, Urbanität, Bonn, Paris","http://www.zeit.de/1993/17/berlin-vor-dem-boom-aus-beton"
"Humanitäre Mission in einem Kampfeinsatz – auf Bitten der Uno will die Bundesregierung Soldaten nach Somalia schicken: Blauhelme für Anfänger |","1993.17.5428","1993-04-23","DIE ZEIT, Humanitäre Mission in einem Kampfeinsatz – auf Bitten der Uno will die Bundesregierung Soldaten nach Somalia schicken, Bundesregierung, Butros Butros Ghali, Klaus Kinkel, Volker Rühe, Helmut Kohl, SPD, Somalia, Auswärtiges Amt, Blauhelm, Bundeswehr, Bundeswehreinsatz, Bundeswehrsoldat, Flugverbot, Kanzleramt, Resolution, UN, Vereinte Nationen, Verfassungsgericht, Blauhelm, Japan, Bonn, New York, Westeuropa","http://www.zeit.de/1993/17/blauhelme-fuer-anfaenger"
"Der verstorbene türkische Präsident Turgut Özal wollte sein Land in die Neuzeit führen: Für Markt, Moderne und Mohammed |","1993.17.5429","1993-04-23","DIE ZEIT, Der verstorbene türkische Präsident Turgut Özal wollte sein Land in die Neuzeit führen, Präsident, Turgut Özal, Abdullah Öcalan, Mustafa Kemal Atatürk, Süleyman Demirel, Türkei, Weltbank, Armenien, Mohammed, Sowjetunion, Europa, Zentralasien, Balkan, Bosporus, Donau, Mekka, Nil, Washington D.C","http://www.zeit.de/1993/17/fuer-markt-moderne-und-mohammed"
"Wie Beamte und Lobbyisten den Plan einer Alpenschutzkonvention kaputtmachen: Kameras aus, Patient tot |","1993.17.5430","1993-04-23","DIE ZEIT, Wie Beamte und Lobbyisten den Plan einer Alpenschutzkonvention kaputtmachen, Klaus Töpfer, Tourismus, Europäische Gemeinschaft, Resolution, Umweltminister, Verkehr, Italien, Liechtenstein, Österreich, Alpen, Berchtesgaden, Bonn, Europa, Paris, Rom, Salzburg, Tirol","http://www.zeit.de/1993/17/kameras-aus-patient-tot"
