"id","Inflation","InflationMutationen"
"55811","0","0"
"55812","0","0"
"55813","0","0"
"55814","0","0"
"55815","0","0"
"55816","0","0"
"55817","0","0"
"55818","0","0"
"55819","0","0"
"55820","0","0"
"55821","0","0"
"55822","0","0"
"55823","0","0"
"55824","0","0"
"55825","0","0"
"55826","0","0"
"55827","0","0"
"55828","0","0"
"55829","0","0"
"55830","0","0"
"55831","0","0"
"55832","1","1"
"55833","0","0"
"55834","0","0"
"55835","0","0"
"55836","1","1"
"55837","0","0"
"55838","0","0"
"55839","0","0"
"55840","0","0"
"55841","0","0"
"55842","0","0"
