"id","Inflation","InflationMutationen"
"26605","0","0"
"26606","0","0"
"26607","0","0"
"26608","0","0"
"26609","0","0"
"26610","0","0"
"26611","0","0"
"26612","0","0"
"26613","0","0"
"26614","0","0"
"26615","0","0"
"26616","0","0"
"26617","0","0"
"26618","0","0"
"26619","0","0"
"26620","0","0"
"26621","0","0"
"26622","0","0"
"26623","0","0"
"26624","0","0"
"26625","0","0"
"26626","0","0"
"26627","0","0"
"26628","0","0"
"26629","0","0"
"26630","0","0"
"26631","0","0"
"26632","0","0"
"26633","0","0"
"26634","1","1"
"26635","0","0"
"26636","0","0"
"26637","0","0"
"26638","0","0"
"26639","0","0"
"26640","0","0"
"26641","1","1"
"26642","0","0"
"26643","0","0"
