"id","Inflation","InflationMutationen"
"25306","0","0"
"25307","0","0"
"25308","0","0"
"25309","0","0"
"25310","0","0"
"25311","0","0"
"25312","0","0"
"25313","0","0"
"25314","0","0"
"25315","0","0"
"25316","0","0"
"25317","0","0"
"25318","0","0"
"25319","0","0"
"25320","0","0"
"25321","0","0"
"25322","0","0"
"25323","0","0"
"25324","0","0"
"25325","0","0"
"25326","0","0"
"25327","0","0"
"25328","0","0"
"25329","0","0"
"25330","0","0"
"25331","0","0"
"25332","0","0"
"25333","0","0"
"25334","0","0"
"25335","0","0"
"25336","0","0"
"25337","0","0"
"25338","0","0"
"25339","0","0"
"25340","0","0"
"25341","0","0"
"25342","0","0"
"25343","0","0"
"25344","0","0"
"25345","0","0"
"25346","0","0"
"25347","0","0"
"25348","0","0"
