"id","Inflation","InflationMutationen"
"31469","0","0"
"31470","0","0"
"31471","0","0"
"31472","0","0"
"31473","0","0"
"31474","0","0"
"31475","0","0"
"31476","0","0"
"31477","0","0"
"31478","0","0"
"31479","0","0"
"31480","0","0"
"31481","0","0"
"31482","0","0"
"31483","0","0"
"31484","0","0"
"31485","0","0"
"31486","0","0"
"31487","0","0"
"31488","0","0"
"31489","0","0"
"31490","0","0"
"31491","0","0"
"31492","0","0"
"31493","0","0"
"31494","0","0"
"31495","0","0"
"31496","0","0"
"31497","0","0"
"31498","0","0"
"31499","0","0"
"31500","0","0"
"31501","0","0"
"31502","0","0"
"31503","0","0"
"31504","0","0"
"31505","0","0"
"31506","0","0"
"31507","0","0"
"31508","0","0"
"31509","0","0"
"31510","0","0"
"31511","0","0"
"31512","0","0"
"31513","0","0"
"31514","0","0"
"31515","0","0"
"31516","0","0"
"31517","0","0"
"31518","0","0"
"31519","0","0"
"31520","0","0"
"31521","0","0"
"31522","0","0"
"31523","0","0"
"31524","0","0"
"31525","0","0"
"31526","0","0"
"31527","0","0"
"31528","0","0"
"31529","0","0"
"31530","0","0"
"31531","0","0"
"31532","0","0"
"31533","1","1"
"31534","0","0"
"31535","0","0"
"31536","0","0"
"31537","0","0"
"31538","0","0"
"31539","0","0"
"31540","0","0"
"31541","0","0"
"31542","0","0"
"31543","0","0"
"31544","0","0"
"31545","0","0"
"31546","0","0"
"31547","0","0"
"31548","0","0"
"31549","0","0"
"31550","0","0"
"31551","0","0"
"31552","0","0"
"31553","0","0"
"31554","1","1"
