"id","Inflation","InflationMutationen"
"32480","0","0"
"32481","0","0"
"32482","0","0"
"32483","0","0"
"32484","0","0"
"32485","0","0"
"32486","0","0"
"32487","0","0"
"32488","0","0"
"32489","0","0"
"32490","0","0"
"32491","0","0"
"32492","0","0"
"32493","0","0"
"32494","0","0"
"32495","0","0"
"32496","0","0"
"32497","0","0"
"32498","0","0"
"32499","0","0"
"32500","0","0"
"32501","0","0"
"32502","0","0"
"32503","0","0"
"32504","0","0"
"32505","0","0"
"32506","0","0"
"32507","0","0"
"32508","0","0"
"32509","0","0"
"32510","0","0"
"32511","0","0"
"32512","0","0"
"32513","0","0"
"32514","0","0"
"32515","0","0"
"32516","0","0"
"32517","0","0"
"32518","0","0"
"32519","0","0"
"32520","0","0"
"32521","0","0"
"32522","0","0"
"32523","0","0"
"32524","0","0"
"32525","0","0"
"32526","0","0"
"32527","0","0"
"32528","0","0"
