"id","Inflation","InflationMutationen"
"36486","0","0"
"36487","0","0"
"36488","0","0"
"36489","0","0"
"36490","0","0"
"36491","0","0"
"36492","0","0"
"36493","0","0"
"36494","0","0"
"36495","0","0"
"36496","0","0"
"36497","0","0"
"36498","0","0"
"36499","0","0"
"36500","0","0"
"36501","0","0"
"36502","0","0"
"36503","0","0"
"36504","0","0"
"36505","0","0"
"36506","0","0"
"36507","0","0"
"36508","0","0"
"36509","0","0"
"36510","0","0"
"36511","0","0"
"36512","0","0"
"36513","0","0"
"36514","0","0"
"36515","0","0"
"36516","0","0"
"36517","0","0"
"36518","0","0"
"36519","0","0"
"36520","0","0"
"36521","0","0"
"36522","0","0"
"36523","0","0"
"36524","0","0"
"36525","0","0"
"36526","0","0"
"36527","0","0"
"36528","0","0"
"36529","0","0"
"36530","0","0"
"36531","0","0"
"36532","0","0"
"36533","0","0"
"36534","0","0"
"36535","0","0"
"36536","0","0"
"36537","0","0"
"36538","0","0"
"36539","0","0"
"36540","0","0"
"36541","0","0"
"36542","0","0"
"36543","0","0"
"36544","0","0"
"36545","0","0"
"36546","0","0"
"36547","0","0"
"36548","1","1"
