"title","number","date","keywords","link"
"Golfkrise vor dem Höhepunkt: Dem Irak bleibt nur noch eine Frist von wenigen Wochen, um Kuwait zu räumen.: ist Saddam taub, oder will er nicht hören? |","1990.52.1617","1990-12-21","DIE ZEIT, Golfkrise vor dem Höhepunkt: Dem Irak bleibt nur noch eine Frist von wenigen Wochen, um Kuwait zu räumen., George W.  Bush, Saddam Hussein, Irak, Jimmy Carter, Kuwait, Golf, Kommunikation, Krieg, USA, Übersee, Bagdad, Oder, Saudi Arabien, Sowjetunion, Washington D.C., Europa","http://www.zeit.de/1990/52/ist-saddam-taub-oder-will-er-nicht-hoeren"
"Bonner Bühne: Auf ein neues . . . |","1990.52.1618","1990-12-21","DIE ZEIT, Bonner Bühne, Bühne, CDU, Bundestag, Ehrenamt, Jahreszeit, Koalitionsverhandlung, Munition, Ordnungsamt, Sonde, Urbanität, Vermittlungsausschuss, Bonn, Berlin","http://www.zeit.de/1990/52/auf-ein-neues"
"Unklare Mehrheitsverhältnisse im Kopenhagener Folketing: Weniger dänisch |","1990.52.1619","1990-12-21","DIE ZEIT, Unklare Mehrheitsverhältnisse im Kopenhagener Folketing, Poul Schlüter, Pia Kjaersgaard, Dänemark, Front National, Minderheitsregierung, Europa, Kopenhagen","http://www.zeit.de/1990/52/weniger-daenisch"
"Deutsche Nachbardörfer: Brücke zwischen Welten |","1990.52.1620","1990-12-21","DIE ZEIT, Deutsche Nachbardörfer, Brücke, Helmut Schmidt, DDR, Gymnasium, Brückenbau, Burg, Dorf, Polen, Tschechoslowakei, Eisenach, Hessen, Brandenburg, Bremen, Wiesbaden","http://www.zeit.de/1990/52/bruecke-zwischen-welten"
"Viele haben dem SED-Regime gedient. Doch der Ruf nach Versöhnung muß stärker sein als der Ruf nach Vergeltung.: Keine Teilung in der Einheit |","1990.52.1621","1990-12-21","DIE ZEIT, Viele haben dem SED-Regime gedient. Doch der Ruf nach Versöhnung muß stärker sein als der Ruf nach Vergeltung., Christa Wolf, SPD, Egon Bahr, Markus Wolf, SED, Robert Havemann, Bundeswehr, DDR, Lothar de Maizière , Ostdeutschland, PDS, Sowjetunion, Streitkräfte, Europa, Polen, Berlin, Bonn, Moskau","http://www.zeit.de/1990/52/keine-teilung-in-der-einheit"
"Wolfgang Schäuble ist auf die Bonner Bühne zurückgekehrt Bei den Koalitionsverhandlungen mochte der Bundeskanzler auf seinen Sachverstand und seinen bewährten Rat nicht verzichten.: Mit Disziplin und Willensstärke |","1990.52.1622","1990-12-21","DIE ZEIT, Wolfgang Schäuble ist auf die Bonner Bühne zurückgekehrt Bei den Koalitionsverhandlungen mochte der Bundeskanzler auf seinen Sachverstand und seinen bewährten Rat nicht verzichten., Helmut Kohl, Wolfgang Schäuble, Bundeskanzler, Bühne, CDU, FDP, Gerhard Stoltenberg, Heiner Geißler, Karl Carstens, Karl Kraus, Kurt Biedenkopf, Akupunktur, Innenminister, Wolfgang Schäuble, MIT, Bonn, Rhein","http://www.zeit.de/1990/52/mit-disziplin-und-willensstaerke"
"Zeitspiegel |","1990.52.1623","1990-12-21","DIE ZEIT, , Bildungspolitik, John Major, Salman Rushdie, Europaparlament, Fundamentalismus, Labour Partei, Lady Di, Pornografie, Prostitution, Zensur, Iran, Sowjetunion, Teheran","http://www.zeit.de/1990/52/zeitspiegel"
"Aufstand im Armenhaus |","1990.52.1624","1990-12-21","DIE ZEIT, , Militär, Dollar, Gehalt, Hauptstadt, Korruption, Nachfolge, Opposition, Protest, Präsident, Richter, Student, Bangladesch, Wahl, Zeitung","http://www.zeit.de/1990/52/aufstand-im-armenhaus"
"Berlin ohne Mauer |","1990.52.1625","1990-12-21","DIE ZEIT, , Berlin, CDU, SPD, Karstadt, Berliner Senat, DDR, Herbert Grönemeyer, Hermann Kant, Markus Wolf, Tierpark, Weihnachten, Bonn","http://www.zeit.de/1990/52/berlin-ohne-mauer"
"Worte der Woche |","1990.52.1626","1990-12-21","DIE ZEIT, , Jürgen Möllemann, George W.  Bush, Lothar de Maizière , Margaret Thatcher, Saddam Hussein, Gregor Gysi, John Major, Otto Graf Lambsdorff, Wirtschaftsministerium, Empfängnisverhütung, Gehirn, Golf, Johannes Paul II., Papst, Premierminister, Präsident, Tadeusz Mazowiecki, Vytautas Landsbergis, Jerusalem, Kuwait","http://www.zeit.de/1990/52/worte-der-woche"
