"id","Inflation","InflationMutationen"
"34138","0","0"
"34139","0","0"
"34140","0","0"
"34141","0","0"
"34142","0","0"
"34143","0","0"
"34144","0","0"
"34145","0","0"
"34146","0","0"
"34147","0","0"
"34148","0","0"
"34149","0","0"
"34150","0","0"
"34151","0","0"
"34152","0","0"
"34153","0","0"
"34154","0","0"
"34155","0","0"
"34156","0","0"
"34157","0","0"
"34158","0","0"
"34159","0","0"
"34160","0","0"
"34161","0","0"
"34162","0","0"
"34163","0","0"
"34164","0","0"
"34165","0","0"
"34166","0","0"
"34167","0","0"
"34168","0","0"
"34169","0","0"
"34170","0","0"
"34171","0","0"
"34172","0","0"
"34173","0","0"
"34174","0","0"
"34175","0","0"
"34176","0","0"
"34177","0","0"
"34178","0","0"
"34179","0","0"
"34180","0","0"
"34181","0","0"
"34182","0","0"
"34183","0","0"
"34184","0","0"
"34185","0","0"
"34186","0","0"
"34187","0","0"
"34188","0","0"
"34189","0","0"
"34190","0","0"
"34191","0","0"
"34192","0","0"
"34193","0","0"
"34194","0","0"
"34195","0","0"
"34196","0","0"
"34197","0","0"
"34198","0","0"
"34199","0","0"
"34200","0","0"
"34201","0","0"
"34202","0","0"
"34203","0","0"
"34204","0","0"
"34205","0","0"
"34206","0","0"
"34207","0","0"
"34208","0","0"
"34209","0","0"
"34210","0","0"
"34211","0","0"
"34212","0","0"
"34213","0","0"
"34214","0","0"
"34215","0","0"
"34216","0","0"
"34217","0","0"
"34218","0","0"
"34219","0","0"
"34220","0","0"
"34221","0","0"
"34222","0","0"
"34223","0","0"
"34224","0","0"
"34225","0","0"
"34226","0","0"
"34227","0","0"
"34228","0","0"
"34229","0","0"
"34230","0","0"
"34231","0","0"
"34232","0","0"
"34233","0","0"
"34234","0","0"
"34235","0","0"
"34236","0","0"
"34237","0","0"
"34238","0","0"
"34239","0","0"
"34240","0","0"
"34241","0","0"
"34242","0","0"
"34243","0","0"
"34244","0","0"
