"title","number","date","keywords","link"
"Der amerikanische Senat geht mit einem Grabscher aus seinen eigenen Reihen ins Gericht: Der Tolpatsch auf sexuellen Abwegen |","1993.46.6068","1993-11-12","DIE ZEIT, Der amerikanische Senat geht mit einem Grabscher aus seinen eigenen Reihen ins Gericht, Gericht, Bundesgericht, Don Juan, Hollywood, MIT, Republikaner (USA), Schwangerschaftsabbruch, USA, Washington D.C., Oregon","http://www.zeit.de/1993/46/der-tolpatsch-auf-sexuellen-abwegen"
"Union oder Gemeinschaft? |","1993.46.6069","1993-11-12","DIE ZEIT, , Europäische Union, Europäische Gemeinschaft, Außenminister, Vertrag, Oder, Karlsruhe, Maastricht","http://www.zeit.de/1993/46/union-oder-gemeinschaft"
"Ohne eine Erneuerung des russischen Wirtschaftssystems drohen politische Explosionen: Die Gajdar-Reform hilft nicht weiter |","1993.46.6070","1993-11-12","DIE ZEIT, Ohne eine Erneuerung des russischen Wirtschaftssystems drohen politische Explosionen, Russland, Demokratie, Entwicklungsland, Industriepolitik, Internationaler Währungsfonds, Jeffrey Sachs, Putsch, Reform, Therapie, Ökonomie, Sowjetunion, USA, Moskau, Washington D.C","http://www.zeit.de/1993/46/die-gajdar-reform-hilft-nicht-weiter"
"Die Kieler Affäre: Seit wann wußten die Sozialdemokraten Bescheid?: Vertraulichkeiten unter den Arkaden |","1993.46.6071","1993-11-12","DIE ZEIT, Die Kieler Affäre: Seit wann wußten die Sozialdemokraten Bescheid?, Björn Engholm, Jürgen Großmann, Klaus Nilius, SPD, CDU, Günther Jansen, Landtagswahl, Untersuchungsausschuss, Ute Erdsiek-Rave, Kiel","http://www.zeit.de/1993/46/vertraulichkeiten-unter-den-arkaden"
"Paragraph 218 und kein Ende: Die Koalition sucht Kompromissen beim neuen Abtreibungsgesetz nach: Kein Recht auf Not |","1993.46.6072","1993-11-12","DIE ZEIT, Paragraph 218 und kein Ende: Die Koalition sucht Kompromissen beim neuen Abtreibungsgesetz nach, Recht, CDU, CSU, FDP, Sucht, Arzt, Bundesverfassungsgericht, Bußgeld, Embryo, Geldstrafe, Krankenkasse, Sanktion, Schwangerschaftsabbruch, Vergewaltigung","http://www.zeit.de/1993/46/kein-recht-auf-not"
"Worte der Woche |","1993.46.6073","1993-11-12","DIE ZEIT, , Edmund Stoiber, Helmut Kohl, Theo Waigel, Boris Jelzin, Klaus Kinkel, Bundesaußenminister, Bundesfinanzminister, Bundesversammlung, Europapolitik, Frank Ulrich Montgomery, Resolution, Westjordanland","http://www.zeit.de/1993/46/worte-der-woche"
"Weil in Westbosnien der Muslimführer Abdic einen Separatfrieden mit Serben und Kroaten schloß, setzt Präsident Izetbegovic die bosnische Armee gegen ihn in Marsch: Und nun der Krieg der Brüder |","1993.46.6074","1993-11-12","DIE ZEIT, Weil in Westbosnien der Muslimführer Abdic einen Separatfrieden mit Serben und Kroaten schloß, setzt Präsident Izetbegovic die bosnische Armee gegen ihn in Marsch, Krieg, Präsident, Alija Izetbegovic, Bill Clinton, Angola, Burundi, Jugoslawien, MIT, Sarajevo, Serbien, Belgrad, Zagreb","http://www.zeit.de/1993/46/und-nun-der-krieg-der-brueder"
"Italien in der Krise: Spinnennetz der Skandale |","1993.46.6075","1993-11-12","DIE ZEIT, Italien in der Krise, Italien, Oscar Luigi Scalfaro, Carlo de Benedetti, Bettino Craxit , Kommunalwahl, Verbrechen, Kanada, Rom, Turin","http://www.zeit.de/1993/46/spinnennetz-der-skandale"
"Der endlose Krieg in Aserbajdschan: Nur Rußland ist Sieger |","1993.46.6076","1993-11-12","DIE ZEIT, Der endlose Krieg in Aserbajdschan, Krieg, Russland, Aserbaidschan, Armenien, Kommunistische Partei, Moschee, Streitkräfte, Georgien, Iran, Konflikt, Sowjetunion, Türkei, Kaukasus, Moskau","http://www.zeit.de/1993/46/nur-russland-ist-sieger"
"Zeitspiegel |","1993.46.6077","1993-11-12","DIE ZEIT, , Adolf Hitler, Siad Barre, Eigentum, Flut, Freiheitsentzug, Gefängnis, Ion Iliescu, Propaganda, Somalia, Strafe, Vereinte Nationen, Bundesrepublik Deutschland, Indien, Sowjetunion, Delhi","http://www.zeit.de/1993/46/zeitspiegel"
"Bonner Bühne: Etwas mehr Glanz |","1993.46.6078","1993-11-12","DIE ZEIT, Bonner Bühne, Erich Honecker, Bühne, CSU, Steffen Heitmann, Manfred Stolpe, Bundespräsident, Hartmut Koschyk, Justizminister, Präsident, Richard Freiherr von Weizsäcker, Skandal, Chile, Bonn, Santiago","http://www.zeit.de/1993/46/etwas-mehr-glanz"
"Der Gefreite Jörg Laackman war drei Monate mit der Bundeswehr in Somalia. Manchmal hatte er sogar das Gefühl, etwas Sinnvolles zu tun: Wasserträger für die Bauern |","1993.46.6079","1993-11-12","DIE ZEIT, Der Gefreite Jörg Laackman war drei Monate mit der Bundeswehr in Somalia. Manchmal hatte er sogar das Gefühl, etwas Sinnvolles zu tun, Bundeswehr, Bundesgesundheitsamt, Soldat, Yamaha, Arbeitsbeschaffungsmaßnahme, Kambodscha, MIT, Bonn, Brunnen, Mogadischu","http://www.zeit.de/1993/46/wassertraeger-fuer-die-bauern"
"Die Kritik des bayerischen Ministerpräsidenten an der Europäischen Union provoziert die Frage: Wo liegen die nationalen Interessen der Deutschen?: Unsere Zukunft ist Europa |","1993.46.6080","1993-11-12","DIE ZEIT, Die Kritik des bayerischen Ministerpräsidenten an der Europäischen Union provoziert die Frage: Wo liegen die nationalen Interessen der Deutschen?, Europa, Europäische Union, Helmut Kohl, Margaret Thatcher, Helmut Schmidt, Heiner Geißler, Immanuel Kant, Frankreich, Westeuropa, Maastricht, Osteuropa","http://www.zeit.de/1993/46/unsere-zukunft-ist-europa"
"Ein Präsidentschaftskandidat aus den neuen Bundesländern?: Alexander wär’s |","1993.46.6081","1993-11-12","DIE ZEIT, Ein Präsidentschaftskandidat aus den neuen Bundesländern?, DDR, Droge, Parlament, Präsident, Sprache, Untersuchungsausschuss, Wahl, WestLB, Präsidentschaftskandidat, Tegernsee","http://www.zeit.de/1993/46/alexander-waers"
