"id","Inflation","InflationMutationen"
"29662","0","0"
"29663","0","0"
"29664","0","0"
"29665","0","0"
"29666","0","0"
"29667","0","0"
"29668","0","0"
"29669","0","0"
"29670","0","0"
"29671","0","0"
"29672","0","0"
"29673","0","0"
"29674","0","0"
"29675","0","0"
"29676","0","0"
"29677","0","0"
"29678","0","0"
"29679","0","0"
"29680","0","0"
"29681","0","0"
"29682","0","0"
"29683","0","0"
"29684","0","0"
"29685","0","0"
"29686","0","0"
"29687","0","0"
"29688","0","0"
"29689","0","0"
"29690","0","0"
"29691","0","0"
"29692","0","0"
"29693","0","0"
"29694","0","0"
"29695","0","0"
"29696","0","0"
"29697","0","0"
"29698","0","0"
"29699","0","0"
"29700","0","0"
"29701","0","0"
"29702","0","0"
"29703","0","0"
"29704","0","0"
"29705","0","0"
