"id","Inflation","InflationMutationen"
"24449","0","0"
"24450","0","0"
"24451","0","0"
"24452","0","0"
"24453","0","0"
"24454","0","0"
"24455","0","0"
"24456","0","0"
"24457","0","0"
"24458","0","0"
"24459","0","0"
"24460","0","0"
"24461","0","0"
"24462","0","0"
"24463","0","0"
"24464","0","0"
"24465","0","0"
"24466","0","0"
"24467","0","0"
"24468","0","0"
"24469","0","0"
"24470","0","0"
"24471","0","0"
"24472","0","0"
"24473","0","0"
"24474","0","0"
"24475","0","0"
"24476","0","0"
"24477","0","0"
"24478","0","0"
"24479","0","0"
"24480","0","0"
"24481","0","0"
"24482","0","0"
"24483","0","0"
"24484","0","0"
"24485","0","0"
"24486","0","0"
"24487","0","0"
"24488","0","0"
"24489","0","0"
"24490","0","0"
"24491","0","0"
"24492","0","0"
"24493","0","0"
"24494","1","1"
"24495","1","1"
"24496","0","0"
"24497","0","0"
"24498","0","0"
