"title","number","date","keywords","link"
"Soldaten bringen die Hungerhilfe in Somalias Hinterland. Doch wie lange wird die erzwungene Ruhe halten?: Ein Friede nur auf Zeit |","1993.1.5005","1993-01-01","DIE ZEIT, Soldaten bringen die Hungerhilfe in Somalias Hinterland. Doch wie lange wird die erzwungene Ruhe halten?, Hilfsorganisation, Jeep, Somalia, Kenia, Soldat, Somalia, Mogadischu, Kurdistan, Mombasa, Sarajevo, Schleswig-Holstein, Südsudan, Äthiopien","http://www.zeit.de/1993/01/ein-friede-nur-auf-zeit"
"Anklage von rechts: Gehört die 68er-Generation mit ihren Tabubrüchen zu den Urhebern der Welle von Gewalt und Fremdenhaß in Deutschland?: Kulturkampf gegen die Kulturrevolutionäre |","1993.1.5006","1993-01-01","DIE ZEIT, Anklage von rechts: Gehört die 68er-Generation mit ihren Tabubrüchen zu den Urhebern der Welle von Gewalt und Fremdenhaß in Deutschland?, Helmut Kohl, Wolfgang Schäuble, CDU, Gewalt, Heiner Geißler, SPD, Grüne, Günter Grass, Helmut Linssen, Willy Brandt, Björn Engholm, Erbschaft, Erziehung, Freimut Duve, Merkur, Rechtsextremismus, MIT","http://www.zeit.de/1993/01/kulturkampf-gegen-die-kulturrevolutionaere"
"Wolfgang Ebert: Versager des Jahres |","1993.1.5007","1993-01-01","DIE ZEIT, Wolfgang Ebert, Ausländer, Arbeitslosigkeit, Chef, Inflation, Krieg, Mord, Rezession, Somalia, Jugoslawien, Wolfgang Ebert","http://www.zeit.de/1993/01/versager-des-jahres"
"Die Wahl in Serbien hat den Frieden nicht nähergebracht. Die Radikalsten um den Tschetnik-Führer Šešelj legten kräftig zu: Votum gegen den Westen |","1993.1.5008","1993-01-01","DIE ZEIT, Die Wahl in Serbien hat den Frieden nicht nähergebracht. Die Radikalsten um den Tschetnik-Führer Šešelj legten kräftig zu, Wahl, Slobodan Miloševic, Frieden, Klaus Kinkel, Serbien, Opposition, Parlament, Bosnien und Herzegowina, Bundesaußenminister, Fernsehen, Kriegsverbrechen, Misstrauensvotum, Belgrad, Bonn, Kalifornien, Washington D.C","http://www.zeit.de/1993/01/votum-gegen-den-westen"
"Arme FDP |","1993.1.5009","1993-01-01","DIE ZEIT, , FDP, Weltsicherheitsrat, Recht, Außenminister, Bundeswehr, Flugzeug, Frieden, Gewalt, Golfkrieg, Republik, Soldat, Vereinte Nationen, Verfassung, Bosnien und Herzegowina, China, Frankreich, Großbritannien, Russland","http://www.zeit.de/1993/01/arme-fdp"
"Angetippt |","1993.1.5010","1993-01-01","DIE ZEIT, , Bier, Gaststätte, Museum, Otto, Regierung","http://www.zeit.de/1993/01/angetippt"
"Worte des Jahres |","1993.1.5011","1993-01-01","DIE ZEIT, , Erich Honecker, Erich Mielke, Jacques Delors, Asyl, DDR, Eduard Schewardnadse, Jeffrey Sachs, Kasachstan, Lothar de Maizière , Dänemark, Afrika, Beirut, Europa, Kaukasus","http://www.zeit.de/1993/01/worte-des-jahres"
"Dänemark übernimmt die EG-Präsidentschaft, und Außenminister Ellemann-Jensen ist optimistisch: „Ein zweites Nein wäre ein Desaster“ |","1993.1.5012","1993-01-01","DIE ZEIT, Dänemark übernimmt die EG-Präsidentschaft, und Außenminister Ellemann-Jensen ist optimistisch, Außenminister, Dänemark, Poul Schlüter, Jacques Delors, Martin Bangemann, Norwegen, Portugal, Sowjetunion, Türkei, Europa, Maastricht, Edinburgh, Kopenhagen, Lissabon","http://www.zeit.de/1993/01/ein-zweites-nein-waere-ein-desaster"
"Viele Jugendliche verfallen der Gewalt wie einer Droge. Rechtsextreme Ideologen versprechen ihnen Orientierung in einer haltlosen Welt: „Den Haß krieg' ich nicht mehr los“ |","1993.1.5013","1993-01-01","DIE ZEIT, Viele Jugendliche verfallen der Gewalt wie einer Droge. Rechtsextreme Ideologen versprechen ihnen Orientierung in einer haltlosen Welt, Gewalt, Jugendliche, Ausländer, Gymnasium, Innenministerium , Michael Kühnen, Skinhead, Straftat, Kroatien, Hamburg, Rostock, Wiesbaden","http://www.zeit.de/1993/01/den-hass-krieg-ich-nicht-mehr-los"
"Mit der Ausweisung der Palästinenser hat sich Israel in eine Sackgasse manövriert: Jerusalems fataler Fehler |","1993.1.5014","1993-01-01","DIE ZEIT, Mit der Ausweisung der Palästinenser hat sich Israel in eine Sackgasse manövriert, Israel, Hamas, PLO, Palästinenser, Abschiebung, Besatzung, Bilderbuch,  Jitzchak Rabin, Vereinte Nationen, Gazastreifen, Jerusalem, Jordanien, Libanon, MIT, Syrien, Ägypten, Jerusalem, Westjordanland","http://www.zeit.de/1993/01/jerusalems-fataler-fehler"
