"title","number","date","keywords","link"
"Nach dem Unions-Referendum: Ein Votum ohne Wert |","1991.13.2030","1991-03-22","DIE ZEIT, Nach dem Unions-Referendum, Michail Gorbatschow, Boris Jelzin, Nursultan Nasarbajew, Direktwahl, Kasachstan, Ukraine, Volksabstimmung, Aserbaidschan, Sowjetunion, Türkei, Moskau, Baku, Europa, Leningrad, Vilnius","http://www.zeit.de/1991/13/ein-votum-ohne-wert"
"Aber Religion und Tradition stehen Reformen entgegen.: Fest gefügt steht das Haus Saud |","1991.13.2031","1991-03-22","DIE ZEIT, Aber Religion und Tradition stehen Reformen entgegen., Saddam Hussein, Fest, Religion, Saudi Arabien, Verteidigungsministerium, Handelskammer, Königshaus, Ramadan, Irak, Israel, Kuwait, Riad, Jerusalem","http://www.zeit.de/1991/13/fest-gefuegt-steht-das-haus-saud"
"Der künftige SPD-Vorsitzende und seine Personalentscheidungen: Führung auf die sanfte Tour |","1991.13.2032","1991-03-22","DIE ZEIT, Der künftige SPD-Vorsitzende und seine Personalentscheidungen, Björn Engholm, Günter Verheugen, SPD, Anke Fuchs, Reinhard Klimmt, Willy Brandt, Albrecht Müller, Blauhelm, Bonn, Bremen, Saar","http://www.zeit.de/1991/13/fuehrung-auf-die-sanfte-tour"
"Freiheit für Kanarienvögel? Wir sind aus gutem Grund dagegen.: Nachruf auf Hansi |","1991.13.2033","1991-03-22","DIE ZEIT, Freiheit für Kanarienvögel? Wir sind aus gutem Grund dagegen., Jugendamt, Spielzeug, Tatort, Tier, Vogel","http://www.zeit.de/1991/13/nachruf-auf-hansi"
"Frankreichs Rolle in der Welt: Ein Sieger ohne Illusionen |","1991.13.2034","1991-03-22","DIE ZEIT, Frankreichs Rolle in der Welt, George W.  Bush, François Mitterrand, Helmut Kohl, Margaret Thatcher, Roland Dumas, Frankreich, Abmahnung, Alliierte, Diplomatie, Golf, Golfkrieg, USA, Vereinte Nationen, Israel, Paris, Europa, Houston, Jalta, Martinique, Osteuropa, Washington D.C","http://www.zeit.de/1991/13/ein-sieger-ohne-illusionen"
"Worte der Woche |","1991.13.2035","1991-03-22","DIE ZEIT, , Erich Honecker, Rita Süssmuth, Helmut Kohl, Björn Engholm, Hans Modrow, Hans-Jochen Vogel, Jürgen Möllemann, Bundespräsident, Bundestagspräsident, Bundeswirtschaftsminister, DDR, Faschismus, Johannes Dyba, PDS, Richard Freiherr von Weizsäcker, Slobodan Miloševic, Jugoslawien, Serbien, Syrien, Vietnam","http://www.zeit.de/1991/13/worte-der-woche"
"Weltbühne: Menschen und Nationen |","1991.13.2036","1991-03-22","DIE ZEIT, Weltbühne, Margaret Thatcher, Helmut Kohl, John Major, Bischof, Canon, Diplomat, Golfkrieg, Heide, Vereinte Nationen, England, Dresden, Bagdad, Cambridge, Europa, London","http://www.zeit.de/1991/13/menschen-und-nationen"
"Bonner Bühne: Herr Kollege Honecker |","1991.13.2037","1991-03-22","DIE ZEIT, Bonner Bühne, Erich Honecker, Helmut Kohl, Bühne, DDR, Exil, Gespräch, Opposition, Parlament, Regierungschef, Sozialismus, Vogel, Erich Honecker, Bonn, Berlin, Moskau","http://www.zeit.de/1991/13/herr-kollege-honecker"
"Wolfgang Ebert: Immer im Dienst |","1991.13.2038","1991-03-22","DIE ZEIT, Wolfgang Ebert, Rita Süssmuth, Mercedes, Cola, Dienstwagen, Ministerium, Staatssekretär, Steuer, Wolfgang Ebert, Bonn, St. Gallen","http://www.zeit.de/1991/13/immer-im-dienst"
"Zeitspiegel |","1991.13.2039","1991-03-22","DIE ZEIT, , Ehe, Geschlechtsverkehr, Getreide, Golf, Justiz, Kriegsfilm, Strafrecht, Streitkräfte, Vergewaltigung, Russland, Sowjetunion, Birmingham, Peking, Riad","http://www.zeit.de/1991/13/zeitspiegel"
