"id","Inflation","InflationMutationen"
"57242","0","0"
"57243","0","0"
"57244","0","0"
"57245","0","0"
"57246","0","0"
"57247","0","0"
"57248","0","0"
"57249","1","1"
"57250","0","0"
"57251","0","0"
"57252","0","0"
"57253","0","0"
"57254","0","0"
"57255","0","0"
"57256","0","0"
"57257","0","0"
"57258","0","0"
"57259","0","0"
"57260","1","1"
"57261","0","0"
"57262","0","0"
"57263","0","0"
"57264","0","0"
"57265","0","0"
"57266","0","0"
"57267","0","0"
"57268","0","0"
"57269","0","0"
"57270","0","0"
"57271","0","0"
"57272","0","0"
"57273","0","0"
"57274","0","0"
"57275","1","1"
"57276","0","0"
