"id","Inflation","InflationMutationen"
"25432","0","0"
"25433","0","0"
"25434","0","0"
"25435","0","0"
"25436","1","1"
"25437","0","0"
"25438","0","0"
"25439","0","0"
"25440","0","0"
"25441","0","0"
"25442","0","0"
"25443","0","0"
"25444","0","0"
"25445","0","0"
"25446","0","0"
"25447","0","0"
"25448","0","0"
"25449","0","0"
"25450","0","0"
"25451","0","0"
"25452","0","0"
"25453","0","0"
"25454","0","0"
"25455","0","0"
"25456","1","1"
"25457","0","0"
"25458","0","0"
"25459","0","0"
"25460","0","0"
"25461","0","0"
"25462","0","0"
"25463","0","0"
"25464","0","0"
"25465","0","0"
"25466","0","0"
"25467","0","0"
"25468","0","0"
"25469","0","0"
"25470","0","0"
"25471","0","0"
"25472","0","0"
"25473","0","0"
"25474","0","0"
