"id","Inflation","InflationMutationen"
"53558","0","0"
"53559","0","0"
"53560","0","0"
"53561","0","0"
"53562","0","0"
"53563","0","0"
"53564","0","0"
"53565","0","0"
"53566","0","0"
"53567","0","0"
"53568","0","0"
"53569","0","0"
"53570","0","0"
"53571","0","0"
"53572","0","0"
"53573","0","0"
"53574","0","0"
"53575","0","0"
"53576","0","0"
"53577","0","0"
"53578","0","0"
"53579","0","0"
"53580","0","0"
"53581","0","0"
"53582","0","0"
"53583","1","1"
"53584","0","0"
"53585","0","0"
"53586","0","0"
"53587","0","0"
"53588","0","1"
